,model,mse,rmse,mae,r2,mape,time,i,train,test
857,Bagging,0.013350129702965351,0.11554276136117464,0.0745422901936992,-0.6497768392285541,1.6843233452305268,0.8052897999878041,1,6310,3153
858,RF,0.01123171915182289,0.10597980539623052,0.06999156964349296,-0.38798877117136255,1.7395077237188414,9.14432580000721,1,6310,3153
859,LinearReg,0.008434040407178794,0.09183703178554278,0.052134435062723895,-0.042258377593940244,1.5886336196026816,0.012754400027915835,1,6310,3153
860,BayesRidge,0.00841012753680256,0.09170674749876674,0.052024164620788245,-0.03930328273089767,1.587826654752753,0.056394900020677596,1,6310,3153
861,RidgeReg,0.008420324697874565,0.09176232722568976,0.05206981158746886,-0.04056342330906282,1.5880232535354801,0.006067700043786317,1,6310,3153
862,PLS,0.00843312295452194,0.09183203664583477,0.0518574981539336,-0.04214500100674279,1.5885571511497802,0.025530300044920295,1,6310,3153
863,XGBoost,0.013233905283321721,0.11503871210736724,0.08045357828667139,-0.6354141056861038,1.7505136458799004,8.956193900026847,1,6310,3153
864,AdaBoost,0.007505385052375029,0.08663362541401017,0.05102687663501256,-0.09809605261428511,0.12176303619466222,0.7813654999481514,2,9463,3153
865,Boosting,0.007338062586202942,0.08566249229507009,0.047096186553747386,-0.07361547788892664,0.11377958928881625,2.6038590000243858,2,9463,3153
866,DecisionTree,0.007092855775939588,0.08421909389170361,0.04455038826109714,-0.0377398194722911,0.10798334206215615,0.01850089995423332,2,9463,3153
867,LassoReg,0.006835773685145451,0.08267873780571067,0.03918987698474705,-0.00012671539716602176,0.09724817409332423,0.004212800005916506,2,9463,3153
868,PCR,0.00682933323152695,0.08263977995812277,0.045435585895004064,0.0008155729259736733,0.10833757542373705,0.020202099985908717,2,9463,3153
869,Bagging,0.008112502761419718,0.09006943300265478,0.05799652154501475,-0.18692208287415002,0.1367095696662951,1.0618549999780953,2,9463,3153
870,RF,0.007710611403625846,0.08781008714052074,0.05512223805488476,-0.1281222597480074,0.12940634308286036,11.228605500014964,2,9463,3153
871,LinearReg,0.007062134955094104,0.08403650965559019,0.04905300981345097,-0.03324512508045285,0.11514745090444252,0.015692399989347905,2,9463,3153
872,BayesRidge,0.007051303026867507,0.08397203717230818,0.04892515567963433,-0.031660329957374556,0.11496293829635182,0.03053589997580275,2,9463,3153
873,RidgeReg,0.007057173848474391,0.08400698690272371,0.048990941947639394,-0.0325192766985658,0.11506200313513229,0.0063433999894186854,2,9463,3153
874,PLS,0.007062249998934604,0.08403719414006279,0.048815423572536105,-0.03326195688671585,0.11473624188634823,0.02550139999948442,2,9463,3153
875,XGBoost,0.009086758536757496,0.09532449075005592,0.05954247306686275,-0.3294632601314773,0.14093957103089352,17.881992699985858,2,9463,3153
876,AdaBoost,0.007069941083388089,0.08408294169085719,0.052259346296668834,-0.12711660008641856,0.12355787267205459,0.968426100036595,3,12616,3153
877,Boosting,0.006977542851208164,0.08353168770716993,0.051832799229996764,-0.11238612636955359,0.1201006726421585,5.36006959999213,3,12616,3153
878,DecisionTree,0.006265264266767734,0.07915342233136691,0.03502938985228554,0.0011680046960100832,0.09443402169467709,0.027885599993169308,3,12616,3153
879,LassoReg,0.0062726966038362504,0.0792003573466449,0.033583635155147847,-1.6886435126206578e-05,0.09110635091627331,0.004079999984242022,3,12616,3153
880,PCR,0.006128940829209313,0.0782875521983496,0.038812747745378226,0.022901199872695677,0.10015420016116822,0.0327640000032261,3,12616,3153
881,Bagging,0.011346063734820165,0.10651790335347465,0.0779121280064456,-0.8088321572017729,0.17344659572836635,1.5953870000084862,3,12616,3153
882,RF,0.008400107473543363,0.09165210021348863,0.06467250959815182,-0.33917672923569264,0.14647182297508798,17.4180945000262,3,12616,3153
883,LinearReg,0.005925533636123715,0.07697748785277235,0.043783053917423743,0.05532913968148012,0.10927247390070671,0.025196700007654727,3,12616,3153
884,BayesRidge,0.005922274330257071,0.07695631442745339,0.043700739015408545,0.05584875048215354,0.1090637614800634,0.014455299999099225,3,12616,3153
885,RidgeReg,0.005924695001443583,0.07697204038768611,0.04376038726800043,0.05546283797659102,0.10920261736496036,0.0058379999827593565,3,12616,3153
886,PLS,0.005885239902046534,0.07671531725833201,0.043268467282014285,0.06175291832718466,0.10828907864997896,0.019291800039354712,3,12616,3153
887,XGBoost,0.01007809424142655,0.10038971183057828,0.0685818837384934,-0.6066876912789783,0.15368296798910128,0.38915790000464767,3,12616,3153
888,AdaBoost,0.007051297521813301,0.08397200439321012,0.0420441179052165,0.0019371594796805391,0.10854079536613195,0.6840725000365637,4,15769,3153
889,Boosting,0.007583213562094658,0.08708164882508058,0.05538836711082827,-0.07335191071473823,0.13972265941418238,5.450646900048014,4,15769,3153
890,DecisionTree,0.006916016555586772,0.08316259108269038,0.03954632291974215,0.02108525314651255,0.1059426447571736,0.03329910000320524,4,15769,3153
891,LassoReg,0.0070649892310598,0.08405349029671404,0.03859851527661277,-8.081326441367054e-07,0.10262897216931839,0.005122499947901815,4,15769,3153
892,PCR,0.007060439980756125,0.0840264243006694,0.04364821134216605,0.0006431070710865017,0.11276430249884153,0.04225520003819838,4,15769,3153
893,Bagging,0.010487048480396777,0.10240629121492867,0.06905396933051404,-0.48436984294594043,0.16076854550865718,3.197676700016018,4,15769,3153
894,RF,0.009388098387829473,0.09689219982965333,0.06477295626096642,-0.32882098862731923,0.15199936473525014,21.195692500041332,4,15769,3153
895,LinearReg,0.006885791941531005,0.08298067209616349,0.042013561806823654,0.025363340131895118,0.10862356394886737,0.03015659999800846,4,15769,3153
896,BayesRidge,0.006882440113832403,0.08296047320159404,0.0419827746751977,0.02583776837201024,0.10848925096168585,0.013228199968580157,4,15769,3153
897,RidgeReg,0.0068847029673212035,0.08297411022313649,0.04200360137722054,0.025517476968374475,0.10857547314948446,0.00915930001065135,4,15769,3153
898,PLS,0.006885590586071744,0.08297945882007031,0.041909913640169785,0.025391840617231765,0.10838991813559873,0.021351699950173497,4,15769,3153
899,XGBoost,0.008756695180250386,0.09357721506996447,0.054819061993597325,-0.23945019170369597,0.12893404284919566,0.41437469999073073,4,15769,3153
900,AdaBoost,0.011006242302496328,0.10491063960579178,0.07472170615572417,-0.28748206254087627,838229452262.0839,0.31564280000748113,0,3157,3153
901,Boosting,0.008722883809022823,0.0933963800638056,0.05504975606080346,-0.020380628472799867,700715769595.4915,0.8257876999559812,0,3157,3153
902,DecisionTree,0.008133027943866925,0.09018330191264304,0.03841830275678511,0.048619201351090435,713846594801.436,0.0052829000051133335,0,3157,3153
903,LassoReg,0.008548903742933748,0.09246028197520137,0.037338129497450384,-2.8885509758103112e-05,714472575652.0319,0.006066499976441264,0,3157,3153
904,PCR,0.007629265770132992,0.08734566829633277,0.04471182817629697,0.10754801144297188,717015243228.4943,0.009983500000089407,0,3157,3153
905,Bagging,0.010295747406010022,0.1014679624611139,0.0686473074974995,-0.20437018751469394,812841976842.0701,0.28669999999692664,0,3157,3153
906,RF,0.008974157049759297,0.09473202758180202,0.06303057546851176,-0.049773929233709824,803633636003.3354,2.8560090999817476,0,3157,3153
907,LinearReg,0.009131401660271701,0.09555836781921143,0.06427453395800846,-0.06816800142490909,835633276703.3442,0.009729299985338002,0,3157,3153
908,BayesRidge,0.006956949054728853,0.0834083272505141,0.04366515966144879,0.18619390053382923,749453297944.6818,0.004251400008797646,0,3157,3153
909,RidgeReg,0.007024793519656877,0.08381404130369134,0.04515599395789234,0.17825762862223382,762629360729.6433,0.002773099986370653,0,3157,3153
910,PLS,0.00691153714000745,0.08313565504648081,0.042421655998588256,0.191506070121099,721471500251.6327,0.0039052999927662313,0,3157,3153
911,XGBoost,0.019940584831366237,0.14121113564930435,0.09780815672989325,-1.3325985909955644,848560318893.6515,0.21842470002593473,0,3157,3153
912,AdaBoost,0.009481246922548368,0.0973716946681548,0.06010654383063906,-0.17166963376789446,1.6131452554572316,0.3018197999917902,1,6310,3153
913,Boosting,0.008698057868946818,0.09326337903457507,0.05169643818160985,-0.07488501892762311,1.6131576594742423,2.556305500038434,1,6310,3153
914,DecisionTree,0.007882919943685887,0.08878580935986272,0.04328160689300343,0.025847760438077905,1.5853884839933472,0.011496499995701015,1,6310,3153
915,LassoReg,0.008092119929251353,0.08995621117661277,0.03905488411496622,-4.669360876841111e-06,1.5840286685223555,0.00595449999673292,1,6310,3153
916,PCR,0.007966704826784594,0.08925639936040773,0.04417300357402013,0.015493826604535132,1.625783834280372,0.019424099999014288,1,6310,3153
917,Bagging,0.011054325498437056,0.10513955249304163,0.06303628945654037,-0.36606689121261704,1.6667767282389678,0.8299304000101984,1,6310,3153
918,RF,0.011594536257621673,0.10767792836798855,0.07262241681709902,-0.4328248342913945,1.7415009458778306,9.511506900016684,1,6310,3153
919,LinearReg,0.008434040407178794,0.09183703178554278,0.052134435062723895,-0.042258377593940244,1.5886336196026816,0.012817800045013428,1,6310,3153
920,BayesRidge,0.00841012753680256,0.09170674749876674,0.052024164620788245,-0.03930328273089767,1.587826654752753,0.027244800003245473,1,6310,3153
921,RidgeReg,0.008420324697874565,0.09176232722568976,0.05206981158746886,-0.04056342330906282,1.5880232535354801,0.003320200019516051,1,6310,3153
922,PLS,0.00843312295452194,0.09183203664583477,0.0518574981539336,-0.04214500100674279,1.5885571511497802,0.0359288000036031,1,6310,3153
923,XGBoost,0.013233905283321721,0.11503871210736724,0.08045357828667139,-0.6354141056861038,1.7505136458799004,7.952566099993419,1,6310,3153
924,AdaBoost,0.007253770873741317,0.08516907228414149,0.05055258242869886,-0.06128294650295607,0.12128943284826721,0.7471753000281751,2,9463,3153
925,Boosting,0.0073306716774361545,0.08561934172508076,0.04705338559547617,-0.072534130604889,0.11369758218014808,2.7267904999898747,2,9463,3153
926,DecisionTree,0.007092855775939595,0.08421909389170365,0.04455038826109779,-0.03773981947229199,0.10798334206215768,0.018516600015573204,2,9463,3153
927,LassoReg,0.006835773685145451,0.08267873780571067,0.03918987698474705,-0.00012671539716602176,0.09724817409332423,0.0032696000416763127,2,9463,3153
928,PCR,0.006829333231526951,0.08263977995812277,0.045435585895004064,0.0008155729259735622,0.10833757542373706,0.02388799999607727,2,9463,3153
929,Bagging,0.008043735778409247,0.08968687628861452,0.05723845470273502,-0.176860939832582,0.1324178979925996,1.1751266000210308,2,9463,3153
930,RF,0.007663968109924945,0.0875440923759276,0.05542037117694479,-0.1212979840664179,0.12943312572986132,11.984337899950333,2,9463,3153
931,LinearReg,0.007062134955094104,0.08403650965559019,0.04905300981345097,-0.03324512508045285,0.11514745090444252,0.016816899995319545,2,9463,3153
932,BayesRidge,0.007051303026867507,0.08397203717230818,0.04892515567963433,-0.031660329957374556,0.11496293829635182,0.03500109998276457,2,9463,3153
933,RidgeReg,0.007057173848474391,0.08400698690272371,0.048990941947639394,-0.0325192766985658,0.11506200313513229,0.0035028000129386783,2,9463,3153
934,PLS,0.007062249998934604,0.08403719414006279,0.048815423572536105,-0.03326195688671585,0.11473624188634823,0.022808699985034764,2,9463,3153
935,XGBoost,0.009086758536757496,0.09532449075005592,0.05954247306686275,-0.3294632601314773,0.14093957103089352,17.251394400023855,2,9463,3153
936,AdaBoost,0.0072488997953457915,0.0851404709603241,0.04870472400830575,-0.1556468710743273,0.11721167336758394,0.6518677999847569,3,12616,3153
937,Boosting,0.006843888147318475,0.08272779549412927,0.05080041839102474,-0.09107839075239754,0.11862201994865261,5.560180600034073,3,12616,3153
938,DecisionTree,0.006265264266767768,0.07915342233136713,0.03502938985228984,0.001168004696004754,0.09443402169468709,0.05192140000872314,3,12616,3153
939,LassoReg,0.0062726966038362504,0.0792003573466449,0.033583635155147847,-1.6886435126206578e-05,0.09110635091627331,0.012291799997910857,3,12616,3153
940,PCR,0.006128940829209313,0.0782875521983496,0.038812747745378226,0.022901199872695677,0.10015420016116823,0.06482329999562353,3,12616,3153
941,Bagging,0.013667673155235633,0.11690882411193619,0.08842270082210915,-1.1789518634063523,0.19245213750754606,1.782622100028675,3,12616,3153
942,RF,0.009385009124761524,0.09687625676481067,0.06890000534556913,-0.49619345503965473,0.15332482524017865,17.896733900008257,3,12616,3153
943,LinearReg,0.005925533636123715,0.07697748785277235,0.043783053917423743,0.05532913968148012,0.10927247390070671,0.024806000001262873,3,12616,3153
944,BayesRidge,0.005922274330257071,0.07695631442745339,0.043700739015408545,0.05584875048215354,0.1090637614800634,0.012031299993395805,3,12616,3153
945,RidgeReg,0.005924695001443583,0.07697204038768611,0.04376038726800043,0.05546283797659102,0.10920261736496036,0.007787200040183961,3,12616,3153
946,PLS,0.005885239902046534,0.07671531725833201,0.043268467282014285,0.06175291832718466,0.10828907864997896,0.020430499978829175,3,12616,3153
947,XGBoost,0.01007809424142655,0.10038971183057828,0.0685818837384934,-0.6066876912789783,0.15368296798910128,0.3584837000234984,3,12616,3153
948,AdaBoost,0.007092787366009127,0.08421868774808312,0.045022588006624585,-0.003935443629567326,0.11428954048922646,0.9429148000199348,4,15769,3153
949,Boosting,0.008239847376045033,0.09077360506251271,0.06157674293096277,-0.1662939270607553,0.15375056238216855,5.900104000000283,4,15769,3153
950,DecisionTree,0.006916016555586775,0.08316259108269039,0.039546322919741944,0.021085253146512217,0.10594264475717326,0.03801260003820062,4,15769,3153
951,LassoReg,0.0070649892310598,0.08405349029671404,0.03859851527661277,-8.081326441367054e-07,0.10262897216931839,0.005609499989077449,4,15769,3153
952,PCR,0.007060439980756125,0.0840264243006694,0.04364821134216606,0.0006431070710865017,0.11276430249884153,0.06551769998623058,4,15769,3153
953,Bagging,0.009583561996729602,0.09789566893754596,0.06377628009230007,-0.35648752292313035,0.15012367125896744,3.330629299976863,4,15769,3153
954,RF,0.009264310408984504,0.09625128783026492,0.06309567687409308,-0.3112996485610291,0.14846339842739906,20.007386299956124,4,15769,3153
955,LinearReg,0.006885791941531005,0.08298067209616349,0.042013561806823654,0.025363340131895118,0.10862356394886737,0.023152099980507046,4,15769,3153
956,BayesRidge,0.006882440113832403,0.08296047320159404,0.0419827746751977,0.02583776837201024,0.10848925096168585,0.017071699956431985,4,15769,3153
957,RidgeReg,0.0068847029673212035,0.08297411022313649,0.04200360137722054,0.025517476968374475,0.10857547314948446,0.00900820002425462,4,15769,3153
958,PLS,0.006885590586071744,0.08297945882007031,0.041909913640169785,0.025391840617231765,0.10838991813559873,0.018331500003114343,4,15769,3153
959,XGBoost,0.008756695180250386,0.09357721506996447,0.054819061993597325,-0.23945019170369597,0.12893404284919566,0.4109576999908313,4,15769,3153
960,AdaBoost,0.011354184740546482,0.10655601691385842,0.07548600406176137,-0.3281834786531408,817267979970.5259,0.39822820003610104,0,3157,3153
961,Boosting,0.008623103620648335,0.09286066778054278,0.054601980930017814,-0.008708597347338864,700715769595.4906,0.8957477000076324,0,3157,3153
962,DecisionTree,0.008133027943866923,0.09018330191264302,0.03841830275678502,0.048619201351090546,713846594801.4363,0.006398199999239296,0,3157,3153
963,LassoReg,0.008548903742933748,0.09246028197520137,0.037338129497450384,-2.8885509758103112e-05,714472575652.0319,0.0021362999686971307,0,3157,3153
964,PCR,0.007629265770132987,0.08734566829633275,0.04471182817629687,0.10754801144297244,717015243228.4941,0.00818730000173673,0,3157,3153
965,Bagging,0.010705385828036767,0.10346683443517912,0.07170143306188259,-0.25228864196915946,768268162349.0074,0.28532630001427606,0,3157,3153
966,RF,0.009166195427591417,0.0957402497781963,0.0648003539522642,-0.07223808729810433,759377620098.3765,2.6578614999889396,0,3157,3153
967,LinearReg,0.009131401660271701,0.09555836781921143,0.06427453395800846,-0.06816800142490909,835633276703.3442,0.00841260002925992,0,3157,3153
968,BayesRidge,0.006956949054728853,0.0834083272505141,0.04366515966144879,0.18619390053382923,749453297944.6818,0.004384199972264469,0,3157,3153
969,RidgeReg,0.007024793519656877,0.08381404130369134,0.04515599395789234,0.17825762862223382,762629360729.6433,0.0017483000410720706,0,3157,3153
970,PLS,0.00691153714000745,0.08313565504648081,0.042421655998588256,0.191506070121099,721471500251.6327,0.0036500999704003334,0,3157,3153
971,XGBoost,0.019940584831366237,0.14121113564930435,0.09780815672989325,-1.3325985909955644,848560318893.6515,0.2018955000094138,0,3157,3153
972,AdaBoost,0.010779219218878564,0.10382301873322006,0.07472990849895449,-0.3320699205134394,1.7355506423970304,0.6146910999668762,1,6310,3153
973,Boosting,0.00868444929429774,0.0931903927145805,0.050149263177437654,-0.07320330408510922,1.6096192557918412,2.4250871000112966,1,6310,3153
974,DecisionTree,0.007882919943685897,0.08878580935986279,0.043281606893001354,0.025847760438076794,1.5853884839933574,0.013810500036925077,1,6310,3153
975,LassoReg,0.008092119929251353,0.08995621117661277,0.03905488411496622,-4.669360876841111e-06,1.5840286685223555,0.0038496999768540263,1,6310,3153
976,PCR,0.007966704826784592,0.08925639936040772,0.044173003574020125,0.015493826604535244,1.625783834280372,0.01872480002930388,1,6310,3153
977,Bagging,0.010588727135732539,0.10290154097841557,0.06791931187970116,-0.30852936818750165,1.6920714313130383,0.7472527999780141,1,6310,3153
978,RF,0.01118282450806201,0.10574887473662313,0.07015623715085159,-0.3819464889888069,1.7304658772419812,9.462862699991092,1,6310,3153
979,LinearReg,0.008434040407178794,0.09183703178554278,0.052134435062723895,-0.042258377593940244,1.5886336196026816,0.014780700032133609,1,6310,3153
980,BayesRidge,0.00841012753680256,0.09170674749876674,0.052024164620788245,-0.03930328273089767,1.587826654752753,0.04803840001113713,1,6310,3153
981,RidgeReg,0.008420324697874565,0.09176232722568976,0.05206981158746886,-0.04056342330906282,1.5880232535354801,0.0031833999673835933,1,6310,3153
982,PLS,0.00843312295452194,0.09183203664583477,0.0518574981539336,-0.04214500100674279,1.5885571511497802,0.01775250001810491,1,6310,3153
983,XGBoost,0.013233905283321721,0.11503871210736724,0.08045357828667139,-0.6354141056861038,1.7505136458799004,8.089460099989083,1,6310,3153
984,AdaBoost,0.007302487708361292,0.08545459442511733,0.04890924810684174,-0.06841059730551291,0.11793932869700646,0.8972304000053555,2,9463,3153
985,Boosting,0.007336403073009337,0.08565280540069506,0.04709452564189776,-0.07337267823581861,0.1137760481883176,2.6327953000436537,2,9463,3153
986,DecisionTree,0.007092855775939588,0.08421909389170361,0.044550388261097085,-0.0377398194722911,0.10798334206215604,0.013286500005051494,2,9463,3153
987,LassoReg,0.006835773685145451,0.08267873780571067,0.03918987698474705,-0.00012671539716602176,0.09724817409332423,0.0024517999845556915,2,9463,3153
988,PCR,0.006829333231526951,0.08263977995812277,0.04543558589500406,0.0008155729259735622,0.10833757542373705,0.01855869998689741,2,9463,3153
989,Bagging,0.009272336982426613,0.09629297473038526,0.0673990037027987,-0.35661482626932206,0.1553271415757586,1.0317413000157103,2,9463,3153
990,RF,0.007624123635217549,0.08731622778852478,0.05441307150813501,-0.11546842834218007,0.12751967796282077,11.118361899978481,2,9463,3153
991,LinearReg,0.007062134955094104,0.08403650965559019,0.04905300981345097,-0.03324512508045285,0.11514745090444252,0.017182000039611012,2,9463,3153
992,BayesRidge,0.007051303026867507,0.08397203717230818,0.04892515567963433,-0.031660329957374556,0.11496293829635182,0.04565169999841601,2,9463,3153
993,RidgeReg,0.007057173848474391,0.08400698690272371,0.048990941947639394,-0.0325192766985658,0.11506200313513229,0.0034075999865308404,2,9463,3153
994,PLS,0.007062249998934604,0.08403719414006279,0.048815423572536105,-0.03326195688671585,0.11473624188634823,0.016181000042706728,2,9463,3153
995,XGBoost,0.009086758536757496,0.09532449075005592,0.05954247306686275,-0.3294632601314773,0.14093957103089352,18.219017099996563,2,9463,3153
996,AdaBoost,0.007503013379671508,0.08661993638690522,0.05348620901739431,-0.19615861449945315,0.12578722362667732,1.204059999960009,3,12616,3153
997,Boosting,0.007326171850339953,0.08559305959211852,0.05478711753217035,-0.16796587272928476,0.12603592458553622,5.115088300022762,3,12616,3153
998,DecisionTree,0.006265264266767776,0.07915342233136717,0.03502938985229088,0.0011680046960035328,0.09443402169468951,0.02006559999426827,3,12616,3153
999,LassoReg,0.0062726966038362504,0.0792003573466449,0.033583635155147847,-1.6886435126206578e-05,0.09110635091627331,0.004091300012078136,3,12616,3153
1000,PCR,0.006128940829209313,0.0782875521983496,0.03881274774537823,0.022901199872695677,0.10015420016116823,0.03818420000607148,3,12616,3153
1001,Bagging,0.008813021514377777,0.09387769444536746,0.06809739300559702,-0.4050050387426507,0.15328083965285122,1.6436475000227802,3,12616,3153
1002,RF,0.009410775234182715,0.09700915026007967,0.07094218599454094,-0.5003011851191179,0.15733448218855167,17.45528250001371,3,12616,3153
1003,LinearReg,0.005925533636123715,0.07697748785277235,0.043783053917423743,0.05532913968148012,0.10927247390070671,0.026162800029851496,3,12616,3153
1004,BayesRidge,0.005922274330257071,0.07695631442745339,0.043700739015408545,0.05584875048215354,0.1090637614800634,0.009842700033914298,3,12616,3153
1005,RidgeReg,0.005924695001443583,0.07697204038768611,0.04376038726800043,0.05546283797659102,0.10920261736496036,0.006236299988813698,3,12616,3153
1006,PLS,0.005885239902046534,0.07671531725833201,0.043268467282014285,0.06175291832718466,0.10828907864997896,0.01727569999638945,3,12616,3153
1007,XGBoost,0.01007809424142655,0.10038971183057828,0.0685818837384934,-0.6066876912789783,0.15368296798910128,0.3700731999706477,3,12616,3153
1008,AdaBoost,0.007072844906361171,0.08410020752864508,0.04265927687575614,-0.0011127251353288958,0.1102302617837338,0.9122545999707654,4,15769,3153
1009,Boosting,0.008281640740927926,0.0910035204864511,0.06218400905393536,-0.17220949144318087,0.155176209516442,5.77794180001365,4,15769,3153
1010,DecisionTree,0.006916016555586783,0.08316259108269043,0.03954632291974072,0.021085253146511107,0.10594264475717126,0.06179629999678582,4,15769,3153
1011,LassoReg,0.0070649892310598,0.08405349029671404,0.03859851527661277,-8.081326441367054e-07,0.10262897216931839,0.007024300051853061,4,15769,3153
1012,PCR,0.007060439980756125,0.0840264243006694,0.04364821134216606,0.0006431070710865017,0.11276430249884155,0.06837809999706224,4,15769,3153
1013,Bagging,0.010348547950992947,0.10172781306502636,0.06829305425036744,-0.46476604217555306,0.15790501962445685,3.2112570000463165,4,15769,3153
1014,RF,0.009381043855170731,0.09685578896055068,0.06794269286221392,-0.32782246787533764,0.1599581548058897,19.77176439994946,4,15769,3153
1015,LinearReg,0.006885791941531005,0.08298067209616349,0.042013561806823654,0.025363340131895118,0.10862356394886737,0.02672360005090013,4,15769,3153
1016,BayesRidge,0.006882440113832403,0.08296047320159404,0.0419827746751977,0.02583776837201024,0.10848925096168585,0.01129719999153167,4,15769,3153
1017,RidgeReg,0.0068847029673212035,0.08297411022313649,0.04200360137722054,0.025517476968374475,0.10857547314948446,0.003411000012420118,4,15769,3153
1018,PLS,0.006885590586071744,0.08297945882007031,0.041909913640169785,0.025391840617231765,0.10838991813559873,0.016488300054334104,4,15769,3153
1019,XGBoost,0.008756695180250386,0.09357721506996447,0.054819061993597325,-0.23945019170369597,0.12893404284919566,0.42131880001397803,4,15769,3153
1020,AdaBoost,0.009867698278514534,0.09933628882998667,0.06882133371440327,-0.15429809584252374,751562053183.3739,0.3295726999640465,0,3157,3153
1021,Boosting,0.008771399444296097,0.09365574965957027,0.05522645717074629,-0.02605586334864385,700715769595.492,0.9973219999810681,0,3157,3153
1022,DecisionTree,0.008133027943866925,0.09018330191264304,0.038418302756785164,0.048619201351090435,713846594801.4359,0.006951199960894883,0,3157,3153
1023,LassoReg,0.008548903742933748,0.09246028197520137,0.037338129497450384,-2.8885509758103112e-05,714472575652.0319,0.0020995999802835286,0,3157,3153
1024,PCR,0.007629265770132986,0.08734566829633274,0.04471182817629676,0.10754801144297277,717015243228.4938,0.01149720000103116,0,3157,3153
1025,Bagging,0.011180237128288823,0.10573664042463626,0.07172437235480678,-0.3078355320562578,800028558344.5096,0.3659744000178762,0,3157,3153
1026,RF,0.009337514100273083,0.09663081340997334,0.06468270564275191,-0.09227850727013509,791573367151.9641,3.1406791000044905,0,3157,3153
1027,LinearReg,0.009131401660271701,0.09555836781921143,0.06427453395800846,-0.06816800142490909,835633276703.3442,0.008123099978547543,0,3157,3153
1028,BayesRidge,0.006956949054728853,0.0834083272505141,0.04366515966144879,0.18619390053382923,749453297944.6818,0.004068700014613569,0,3157,3153
1029,RidgeReg,0.007024793519656877,0.08381404130369134,0.04515599395789234,0.17825762862223382,762629360729.6433,0.002813400002196431,0,3157,3153
1030,PLS,0.00691153714000745,0.08313565504648081,0.042421655998588256,0.191506070121099,721471500251.6327,0.003977000014856458,0,3157,3153
1031,XGBoost,0.019940584831366237,0.14121113564930435,0.09780815672989325,-1.3325985909955644,848560318893.6515,0.5599132999777794,0,3157,3153
1032,AdaBoost,0.010029578303194432,0.10014778231790473,0.0681756825546347,-0.2394311036666592,1.6323960442437175,0.4625326000386849,1,6310,3153
1033,Boosting,0.008658082261381357,0.09304881655013865,0.05006337854169959,-0.06994492973276367,1.6094459847051361,2.4967064999509603,1,6310,3153
1034,DecisionTree,0.007882919943685883,0.0887858093598627,0.04328160689300454,0.02584776043807835,1.5853884839933419,0.013164600008167326,1,6310,3153
1035,LassoReg,0.008092119929251353,0.08995621117661277,0.03905488411496622,-4.669360876841111e-06,1.5840286685223555,0.0037231999449431896,1,6310,3153
1036,PCR,0.007966704826784592,0.08925639936040772,0.04417300357402012,0.015493826604535244,1.6257838342803719,0.015377200033981353,1,6310,3153
1037,Bagging,0.011055328493346662,0.10514432221164709,0.06684105059902663,-0.36619083890515247,1.7522856690893798,0.6474214000045322,1,6310,3153
1038,RF,0.010911365098856523,0.10445747986073818,0.06821266294548774,-0.3484001897346207,1.7214050496525102,9.890988400031347,1,6310,3153
1039,LinearReg,0.008434040407178794,0.09183703178554278,0.052134435062723895,-0.042258377593940244,1.5886336196026816,0.014697299979161471,1,6310,3153
1040,BayesRidge,0.00841012753680256,0.09170674749876674,0.052024164620788245,-0.03930328273089767,1.587826654752753,0.05168249999405816,1,6310,3153
1041,RidgeReg,0.008420324697874565,0.09176232722568976,0.05206981158746886,-0.04056342330906282,1.5880232535354801,0.0032554000499658287,1,6310,3153
1042,PLS,0.00843312295452194,0.09183203664583477,0.0518574981539336,-0.04214500100674279,1.5885571511497802,0.015379300049971789,1,6310,3153
1043,XGBoost,0.013233905283321721,0.11503871210736724,0.08045357828667139,-0.6354141056861038,1.7505136458799004,7.948594400018919,1,6310,3153
1044,AdaBoost,0.007196331955890866,0.08483119683165424,0.04947714791896228,-0.052879187266372085,0.11882870024544613,0.7412028000107966,2,9463,3153
1045,Boosting,0.0073263889585255095,0.08559432784084182,0.047058242389315635,-0.07190753560710839,0.11370652880137115,2.526270000031218,2,9463,3153
1046,DecisionTree,0.007092855775939595,0.08421909389170365,0.04455038826109785,-0.03773981947229199,0.10798334206215782,0.015467400022316724,2,9463,3153
1047,LassoReg,0.006835773685145451,0.08267873780571067,0.03918987698474705,-0.00012671539716602176,0.09724817409332423,0.007241700019221753,2,9463,3153
1048,PCR,0.00682933323152695,0.08263977995812277,0.045435585895004064,0.0008155729259736733,0.10833757542373705,0.02805109997279942,2,9463,3153
1049,Bagging,0.008750040142567412,0.09354164924015083,0.06315856469375715,-0.2801987471288101,0.14693236699067924,1.111465300025884,2,9463,3153
1050,RF,0.007800804301372396,0.08832216200576386,0.05731543556088752,-0.14131818031679821,0.13476362503082778,11.630796800018288,2,9463,3153
1051,LinearReg,0.007062134955094104,0.08403650965559019,0.04905300981345097,-0.03324512508045285,0.11514745090444252,0.052033399988431484,2,9463,3153
1052,BayesRidge,0.007051303026867507,0.08397203717230818,0.04892515567963433,-0.031660329957374556,0.11496293829635182,0.04333509999560192,2,9463,3153
1053,RidgeReg,0.007057173848474391,0.08400698690272371,0.048990941947639394,-0.0325192766985658,0.11506200313513229,0.0038355999859049916,2,9463,3153
1054,PLS,0.007062249998934604,0.08403719414006279,0.048815423572536105,-0.03326195688671585,0.11473624188634823,0.021077799960039556,2,9463,3153
