,model,mse,rmse,mae,r2,mape,time,i,train,test
418,PLS,0.007068401748640215,0.0840737875240566,0.04382651590718809,-0.0004838266096123256,0.11163141489056455,0.024386400007642806,4,15769,3153
419,XGBoost,0.00945848375742201,0.09725473642667493,0.06208650003831151,-0.33878355533072146,0.14207243637904576,0.5368307000026107,4,15769,3153
420,AdaBoost,0.010802213297794473,0.10393369664259264,0.0711623071262669,-0.26361527162604004,819415313957.3966,0.2981186999822967,0,3157,3153
421,Boosting,0.00914248433500712,0.0956163392679678,0.05734565698810487,-0.06946442435788325,720082758911.5923,1.0030234000296332,0,3157,3153
422,DecisionTree,0.008133027943866921,0.09018330191264301,0.03841830275678478,0.04861920135109077,713846594801.437,0.006584899965673685,0,3157,3153
423,LassoReg,0.008548903742933748,0.09246028197520137,0.037338129497450384,-2.8885509758103112e-05,714472575652.0319,0.0036217000451870263,0,3157,3153
424,PCR,0.008142986378665739,0.09023849720970391,0.05014366301474935,0.04745428912927341,783729299970.0394,0.0072956999647431076,0,3157,3153
425,Bagging,0.009756010910067588,0.09877252102719454,0.06538483147249106,-0.1412331932594484,715695513758.5934,0.2858548000222072,0,3157,3153
426,RF,0.009171687443421837,0.09576892733774268,0.0628259097791353,-0.07288052925735977,799555012712.125,2.9609768000082113,0,3157,3153
427,LinearReg,5226471480772.817,2286147.73817722,282074.0800454926,-611379260690112.1,2.646558392162548e+19,0.008995899988804013,0,3157,3153
428,BayesRidge,0.006922323470581014,0.08320050162457564,0.04404005319279688,0.19024431276991383,764962998157.1226,0.009159500012174249,0,3157,3153
429,RidgeReg,0.00698954641788605,0.08360350721043974,0.04552858391795869,0.18238074439955965,773095671032.6237,0.005002900026738644,0,3157,3153
430,PLS,0.006932253115090996,0.08326015322524333,0.042559723834747876,0.18908276836241789,737850028546.0328,0.006077800004277378,0,3157,3153
431,XGBoost,0.03608161890836121,0.18995162254732442,0.14440346474660562,-3.220735456770239,920840460417.6315,0.23786210000980645,0,3157,3153
432,AdaBoost,0.010045417280673267,0.10022682914605882,0.0668755520922312,-0.24138844631298872,1.7383874186007922,0.47701840003719553,1,6310,3153
433,Boosting,0.008549407848468846,0.09246300800032868,0.053716053015149715,-0.056515207817777746,1.6191371938621972,1.973295500036329,1,6310,3153
434,DecisionTree,0.007882919943685885,0.08878580935986272,0.043281606893004455,0.025847760438078238,1.585388483993342,0.009757200023159385,1,6310,3153
435,LassoReg,0.008092119929251353,0.08995621117661277,0.03905488411496622,-4.669360876841111e-06,1.5840286685223555,0.006854199978988618,1,6310,3153
436,PCR,0.007847071124505438,0.08858369559069794,0.045874017857610874,0.030277871074715468,1.6435697534371034,0.018254499998874962,1,6310,3153
437,Bagging,0.01105275105598648,0.10513206483269735,0.07397449585795424,-0.36587232541082715,1.7745813419742766,0.7576159000163898,1,6310,3153
438,RF,0.009669992027926457,0.09833611761670509,0.06616843868270766,-0.19499429879353514,1.7615201591261636,7.5396782999741845,1,6310,3153
439,LinearReg,0.008625270823515994,0.09287233615838461,0.05465723458223554,-0.06589017135539477,1.6011252124022186,0.014889399986714125,1,6310,3153
440,BayesRidge,0.008508216681584163,0.09223999502159659,0.05404070808005455,-0.05142490273317235,1.5966536383975822,0.009692299994640052,1,6310,3153
441,RidgeReg,0.008529055307036529,0.09235288467089985,0.054153864065483885,-0.05400008982105753,1.597378142755282,0.0038216999964788556,1,6310,3153
442,PLS,0.008443152465712585,0.09188662832922201,0.05266193676964858,-0.04338442381680241,1.593289475278602,0.008957299985922873,1,6310,3153
443,XGBoost,0.013856328647430576,0.1177129077350083,0.08092824451470587,-0.7123316842526568,1.8281649295033828,0.29300700000021607,1,6310,3153
444,AdaBoost,0.007714890158938008,0.08783444745051913,0.055759812654793156,-0.12874827484058415,0.13428405591732043,0.7836346999974921,2,9463,3153
445,Boosting,0.010665425311593913,0.10327354603960258,0.05872366007126062,-0.5604344550460714,0.13470168855057985,2.6984000999946147,2,9463,3153
446,DecisionTree,0.007054881268363499,0.08399334061914372,0.044258680459485576,-0.032183854444743254,0.10821044995662012,0.013655500020831823,2,9463,3153
447,LassoReg,0.006835773685145451,0.08267873780571067,0.03918987698474705,-0.00012671539716602176,0.09724817409332423,0.0029894000035710633,2,9463,3153
448,PCR,0.006868448708495469,0.08287610456878068,0.046317864037292225,-0.004907324774213295,0.11118806884106174,0.018480699975043535,2,9463,3153
449,Bagging,0.013523244527044113,0.11628948588348008,0.07538656118211705,-0.9785555744386158,0.1678610426596656,1.0199536999571137,2,9463,3153
450,RF,0.009575192690395277,0.09785291355087633,0.06499774580065956,-0.40092496560412627,0.14866704490864252,8.565527600003406,2,9463,3153
451,LinearReg,0.007493719576584462,0.08656627274282093,0.05516187585898682,-0.09638930301674975,0.13004621269397745,0.020516600052360445,2,9463,3153
452,BayesRidge,0.007500793456935654,0.08660712128304261,0.05494527512200598,-0.09742426658438874,0.12966776904578356,0.007885300030466169,2,9463,3153
453,RidgeReg,0.0075373240250940915,0.08681776330391201,0.055254305262449836,-0.10276897207446112,0.13023432841708235,0.0028177000349387527,2,9463,3153
454,PLS,0.007181868264392634,0.08474590411573077,0.05110912123952283,-0.05076303700497897,0.12041610254954936,0.008066799957305193,2,9463,3153
455,XGBoost,0.014998845995917352,0.12246977584660369,0.07820167770677822,-1.1944475156107472,0.1753102150946223,0.2685411999700591,2,9463,3153
456,AdaBoost,0.006893331109377005,0.08302608692078053,0.04558768697151754,-0.098960773736402,0.11247116381885758,0.5221617999486625,3,12616,3153
457,Boosting,0.007427021319264296,0.08618016778391822,0.059527293535084805,-0.18404367439606384,0.13505472183954687,3.661407399980817,3,12616,3153
458,DecisionTree,0.00625551361462916,0.07909180497769133,0.03501589141575951,0.0027224903356256602,0.0943177487091521,0.018658199987839907,3,12616,3153
459,LassoReg,0.0062726966038362504,0.0792003573466449,0.033583635155147847,-1.6886435126206578e-05,0.09110635091627331,0.0059554000035859644,3,12616,3153
460,PCR,0.0062812139087997125,0.07925410972813783,0.04136151698788368,-0.0013747472290261964,0.10799087022184968,0.024025399994570762,3,12616,3153
461,Bagging,0.010704217693082671,0.10346118930827478,0.07583817739226731,-0.7065066470158519,0.17003483956345875,1.7810816999990493,3,12616,3153
462,RF,0.008127600855306368,0.0901532076817368,0.06044357075716093,-0.2957326991616631,0.139557974337809,15.603814999980386,3,12616,3153
463,LinearReg,0.006160378389627753,0.07848807800951527,0.04435122178895744,0.017889305742898598,0.11129092939865748,0.017695199989248067,3,12616,3153
464,BayesRidge,0.006032597372976327,0.07766979704477363,0.043966003203875746,0.038260636047495855,0.11053630336815476,0.012699000013526529,3,12616,3153
465,RidgeReg,0.0060592870284881745,0.07784142231799324,0.044088508526227525,0.03400567077647343,0.11076549158905233,0.005543500010389835,3,12616,3153
466,PLS,0.006075315313862016,0.07794430905372127,0.04325454786194535,0.03145038123407151,0.1091006186312055,0.020432399993296713,3,12616,3153
467,XGBoost,0.012134226582504543,0.11015546551353929,0.07789394968859943,-0.9344840429414949,0.17161666354066069,0.35758650000207126,3,12616,3153
468,AdaBoost,0.007317923273977807,0.08554486117808484,0.04801040628974974,-0.03580188850942534,0.12124643385551041,1.102114100009203,4,15769,3153
469,Boosting,0.00699951707702028,0.08366311658682266,0.044766847666389095,0.009266326580296247,0.11415625933353578,3.87150660000043,4,15769,3153
470,DecisionTree,0.00691601655558676,0.08316259108269031,0.03954632291974367,0.021085253146514327,0.10594264475717613,0.022281499987002462,4,15769,3153
471,LassoReg,0.0070649892310598,0.08405349029671404,0.03859851527661277,-8.081326441367054e-07,0.10262897216931839,0.0054166000336408615,4,15769,3153
472,PCR,0.007104605632894349,0.0842888227044034,0.04423225954564684,-0.005608238314659397,0.11417225509940285,0.029839200025890023,4,15769,3153
473,Bagging,0.010166010835382776,0.10082663752889301,0.0693782681883678,-0.4389291644175679,0.16112353404665303,1.6868314999737777,4,15769,3153
474,RF,0.008927156573740665,0.09448363124764345,0.0633122520702834,-0.2635778337525041,0.15027872778956014,16.394424800004344,4,15769,3153
475,LinearReg,0.0071291299819199,0.08443417543814767,0.04477595613941408,-0.009079491849861121,0.1133136070439229,0.01532720000250265,4,15769,3153
476,BayesRidge,0.007042671887270066,0.08392062849663405,0.044327915905096216,0.0031580589363945366,0.11232792608599988,0.010150099988095462,4,15769,3153
477,RidgeReg,0.00709518478800807,0.08423291985920986,0.044612944731550495,-0.00427478228359357,0.11295481090423347,0.0036385999992489815,4,15769,3153
478,PLS,0.007068401748640215,0.0840737875240566,0.04382651590718809,-0.0004838266096123256,0.11163141489056455,0.014289600017946213,4,15769,3153
479,XGBoost,0.00945848375742201,0.09725473642667493,0.06208650003831151,-0.33878355533072146,0.14207243637904576,0.30707690003328025,4,15769,3153
480,AdaBoost,0.010999657755442916,0.10487925321741624,0.07412126057263888,-0.2867118190746478,855850997672.8419,0.30655910004861653,0,3157,3153
481,Boosting,0.009086088711780455,0.09532097729136255,0.05734511757567584,-0.0628674086540153,720082758911.5927,0.7046869000187144,0,3157,3153
482,DecisionTree,0.008133027943866923,0.09018330191264302,0.03841830275678502,0.048619201351090546,713846594801.4363,0.0070798000087961555,0,3157,3153
483,LassoReg,0.008548903742933748,0.09246028197520137,0.037338129497450384,-2.8885509758103112e-05,714472575652.0319,0.003263799997512251,0,3157,3153
484,PCR,0.008142986378665751,0.09023849720970396,0.05014366301474946,0.047454289129272076,783729299970.0398,0.025935200043022633,0,3157,3153
485,Bagging,0.01085639918176729,0.10419404580765299,0.06843833934843013,-0.26995379768611927,762873292020.9293,0.2889777999953367,0,3157,3153
486,RF,0.009631828894543275,0.09814188144998685,0.06554481908420176,-0.12670669883169428,797633995639.8214,2.806598600000143,0,3157,3153
487,LinearReg,5226471480772.817,2286147.73817722,282074.0800454926,-611379260690112.1,2.646558392162548e+19,0.009534300013910979,0,3157,3153
488,BayesRidge,0.006922323470581014,0.08320050162457564,0.04404005319279688,0.19024431276991383,764962998157.1226,0.006660600018221885,0,3157,3153
489,RidgeReg,0.00698954641788605,0.08360350721043974,0.04552858391795869,0.18238074439955965,773095671032.6237,0.0028989000129513443,0,3157,3153
490,PLS,0.006932253115090996,0.08326015322524333,0.042559723834747876,0.18908276836241789,737850028546.0328,0.007911400054581463,0,3157,3153
491,XGBoost,0.03608161890836121,0.18995162254732442,0.14440346474660562,-3.220735456770239,920840460417.6315,0.23855169996386394,0,3157,3153
492,AdaBoost,0.00932036902330547,0.09654205831297295,0.06100969900956628,-0.15178873088380307,1.6774323949659522,0.311289899982512,1,6310,3153
493,Boosting,0.008415521674864724,0.09173615249651973,0.052306324186362115,-0.039969877306422985,1.6160316088803064,1.5491767000057735,1,6310,3153
494,DecisionTree,0.007882919943685883,0.0887858093598627,0.04328160689300453,0.02584776043807846,1.5853884839933419,0.011350899992976338,1,6310,3153
495,LassoReg,0.008092119929251353,0.08995621117661277,0.03905488411496622,-4.669360876841111e-06,1.5840286685223555,0.00364030001219362,1,6310,3153
496,PCR,0.007847071124505438,0.08858369559069794,0.045874017857610895,0.03027787107471558,1.6435697534371032,0.01841640000930056,1,6310,3153
497,Bagging,0.010740026309872447,0.10363409820070056,0.06951587022567383,-0.32722655531932276,1.7295920565982414,0.5672131000319496,1,6310,3153
498,RF,0.009975026250359322,0.09987505319327405,0.06781295311319173,-0.2326896925116988,1.7257008560515192,6.339933499984909,1,6310,3153
499,LinearReg,0.008625270823515994,0.09287233615838461,0.05465723458223554,-0.06589017135539477,1.6011252124022186,0.015266599948517978,1,6310,3153
500,BayesRidge,0.008508216681584163,0.09223999502159659,0.05404070808005455,-0.05142490273317235,1.5966536383975822,0.008639700012281537,1,6310,3153
501,RidgeReg,0.008529055307036529,0.09235288467089985,0.054153864065483885,-0.05400008982105753,1.597378142755282,0.002667499997187406,1,6310,3153
502,PLS,0.008443152465712585,0.09188662832922201,0.05266193676964858,-0.04338442381680241,1.593289475278602,0.005979200010187924,1,6310,3153
503,XGBoost,0.013856328647430576,0.1177129077350083,0.08092824451470587,-0.7123316842526568,1.8281649295033828,0.269631200004369,1,6310,3153
504,AdaBoost,0.007327091334570997,0.08559843067820225,0.05005059668997556,-0.07201029867091102,0.12205540096909388,0.5402351000229828,2,9463,3153
505,Boosting,0.010528733903831763,0.10260961896348589,0.05844859368988571,-0.5404354417719412,0.13414970035392937,2.7073979999986477,2,9463,3153
506,DecisionTree,0.007054881268363515,0.08399334061914382,0.044258680459487214,-0.032183854444745696,0.10821044995662396,0.014237499970477074,2,9463,3153
507,LassoReg,0.006835773685145451,0.08267873780571067,0.03918987698474705,-0.00012671539716602176,0.09724817409332423,0.0031956000020727515,2,9463,3153
508,PCR,0.006868448708495469,0.08287610456878068,0.04631786403729223,-0.004907324774213295,0.11118806884106174,0.016153200005646795,2,9463,3153
509,Bagging,0.009789689975456463,0.09894286217538112,0.06969520450819221,-0.43230758226916133,0.15952514848785013,0.9683619000134058,2,9463,3153
510,RF,0.01002509501022386,0.10012539642979627,0.06471922876136586,-0.4667491648981308,0.1467759026973514,8.650264700001571,2,9463,3153
511,LinearReg,0.007493719576584462,0.08656627274282093,0.05516187585898682,-0.09638930301674975,0.13004621269397745,0.009869600005913526,2,9463,3153
512,BayesRidge,0.007500793456935654,0.08660712128304261,0.05494527512200598,-0.09742426658438874,0.12966776904578356,0.006906300026457757,2,9463,3153
513,RidgeReg,0.0075373240250940915,0.08681776330391201,0.055254305262449836,-0.10276897207446112,0.13023432841708235,0.00296330003766343,2,9463,3153
514,PLS,0.007181868264392634,0.08474590411573077,0.05110912123952283,-0.05076303700497897,0.12041610254954936,0.008182300021871924,2,9463,3153
515,XGBoost,0.014998845995917352,0.12246977584660369,0.07820167770677822,-1.1944475156107472,0.1753102150946223,0.25951820000773296,2,9463,3153
516,AdaBoost,0.007094148639078318,0.08422676913593634,0.05225537276426955,-0.130975859667815,0.1252034643443189,0.9352785000228323,3,12616,3153
517,Boosting,0.007292673338930753,0.08539715064878191,0.05848497451209966,-0.1626254140405683,0.1329642235095636,2.922950599982869,3,12616,3153
518,DecisionTree,0.006255513614629147,0.07909180497769125,0.03501589141575785,0.0027224903356278807,0.09431774870914825,0.017830300028435886,3,12616,3153
519,LassoReg,0.0062726966038362504,0.0792003573466449,0.033583635155147847,-1.6886435126206578e-05,0.09110635091627331,0.004910699964966625,3,12616,3153
520,PCR,0.0062812139087997125,0.07925410972813783,0.04136151698788365,-0.0013747472290261964,0.10799087022184964,0.024835299991536885,3,12616,3153
521,Bagging,0.010046515034280789,0.10023230534254307,0.07211422270571162,-0.6016532152951279,0.1607572712776163,1.5649174000136554,3,12616,3153
522,RF,0.009075197104945363,0.09526382894333696,0.06511883527490578,-0.4468020575269396,0.14769233148692087,14.21359569998458,3,12616,3153
523,LinearReg,0.006160378389627753,0.07848807800951527,0.04435122178895744,0.017889305742898598,0.11129092939865748,0.014379899948835373,3,12616,3153
524,BayesRidge,0.006032597372976327,0.07766979704477363,0.043966003203875746,0.038260636047495855,0.11053630336815476,0.009180900000501424,3,12616,3153
525,RidgeReg,0.0060592870284881745,0.07784142231799324,0.044088508526227525,0.03400567077647343,0.11076549158905233,0.0033828000305220485,3,12616,3153
526,PLS,0.006075315313862016,0.07794430905372127,0.04325454786194535,0.03145038123407151,0.1091006186312055,0.01166610000655055,3,12616,3153
527,XGBoost,0.012134226582504543,0.11015546551353929,0.07789394968859943,-0.9344840429414949,0.17161666354066069,0.2977792999590747,3,12616,3153
528,AdaBoost,0.007254382368084673,0.085172662093448,0.046769224297719084,-0.0268081087364469,0.11919753614689467,0.9151102000032552,4,15769,3153
529,Boosting,0.007012707536167093,0.08374191027297558,0.04486469597561174,0.007399307484433515,0.11415663702751344,3.6055272999801673,4,15769,3153
530,DecisionTree,0.006916016555586779,0.08316259108269042,0.039546322919741285,0.021085253146511662,0.1059426447571722,0.020473300013691187,4,15769,3153
531,LassoReg,0.0070649892310598,0.08405349029671404,0.03859851527661277,-8.081326441367054e-07,0.10262897216931839,0.005499200022313744,4,15769,3153
532,PCR,0.007104605632894351,0.0842888227044034,0.04423225954564686,-0.005608238314659619,0.11417225509940286,0.03181549999862909,4,15769,3153
533,Bagging,0.009408598849963614,0.09699793219426697,0.06259158796741318,-0.33172268854939535,0.1480916993026409,1.8042978000012226,4,15769,3153
534,RF,0.009786255364216115,0.0989255041140358,0.07056047408187721,-0.3851773800001288,0.16497214641562866,19.105787999986205,4,15769,3153
535,LinearReg,0.0071291299819199,0.08443417543814767,0.04477595613941408,-0.009079491849861121,0.1133136070439229,0.02470569999422878,4,15769,3153
536,BayesRidge,0.007042671887270066,0.08392062849663405,0.044327915905096216,0.0031580589363945366,0.11232792608599988,0.01862530002836138,4,15769,3153
537,RidgeReg,0.00709518478800807,0.08423291985920986,0.044612944731550495,-0.00427478228359357,0.11295481090423347,0.005904900026507676,4,15769,3153
538,PLS,0.007068401748640215,0.0840737875240566,0.04382651590718809,-0.0004838266096123256,0.11163141489056455,0.02329839998856187,4,15769,3153
539,XGBoost,0.00945848375742201,0.09725473642667493,0.06208650003831151,-0.33878355533072146,0.14207243637904576,0.5148554000188597,4,15769,3153
540,AdaBoost,0.01108972238657358,0.1053077508380726,0.07461571352905272,-0.2972473491732166,832170334044.354,0.5081687000347301,0,3157,3153
541,Boosting,0.009064826900085728,0.09520938451689376,0.05700344824470614,-0.060380256325206716,720082758911.5919,1.4609284999896772,0,3157,3153
542,DecisionTree,0.008133027943866923,0.09018330191264302,0.03841830275678502,0.048619201351090546,713846594801.4363,0.005073999986052513,0,3157,3153
543,LassoReg,0.008548903742933748,0.09246028197520137,0.037338129497450384,-2.8885509758103112e-05,714472575652.0319,0.0027546000201255083,0,3157,3153
544,PCR,0.00814298637866577,0.09023849720970407,0.05014366301474947,0.047454289129269855,783729299970.0391,0.014973700046539307,0,3157,3153
545,Bagging,0.011151300221023666,0.10559971695522515,0.07077752415177066,-0.3044505666861197,951716543762.3494,0.3596397999790497,0,3157,3153
546,RF,0.009530196883390867,0.0976227272892479,0.0645843779796287,-0.1148180462159869,889212896886.6093,2.506899699976202,0,3157,3153
547,LinearReg,5226471480772.817,2286147.73817722,282074.0800454926,-611379260690112.1,2.646558392162548e+19,0.005645499972160906,0,3157,3153
548,BayesRidge,0.006922323470581014,0.08320050162457564,0.04404005319279688,0.19024431276991383,764962998157.1226,0.00470720004523173,0,3157,3153
549,RidgeReg,0.00698954641788605,0.08360350721043974,0.04552858391795869,0.18238074439955965,773095671032.6237,0.0019502000068314373,0,3157,3153
550,PLS,0.006932253115090996,0.08326015322524333,0.042559723834747876,0.18908276836241789,737850028546.0328,0.004295799997635186,0,3157,3153
551,XGBoost,0.03608161890836121,0.18995162254732442,0.14440346474660562,-3.220735456770239,920840460417.6315,0.20003710000310093,0,3157,3153
552,AdaBoost,0.01021019740490975,0.10104552144904667,0.07226814439572336,-0.26175157675285043,1.7651349653235766,0.6695529999560677,1,6310,3153
553,Boosting,0.008384777808304439,0.09156843237876489,0.052248853993723095,-0.036170624405664764,1.615923820042778,1.8805953999981284,1,6310,3153
554,DecisionTree,0.007882919943685902,0.08878580935986281,0.043281606893000146,0.02584776043807613,1.585388483993363,0.010935500031337142,1,6310,3153
555,LassoReg,0.008092119929251353,0.08995621117661277,0.03905488411496622,-4.669360876841111e-06,1.5840286685223555,0.003100799978710711,1,6310,3153
556,PCR,0.007847071124505438,0.08858369559069794,0.04587401785761087,0.030277871074715468,1.6435697534371034,0.017353100003674626,1,6310,3153
557,Bagging,0.009850389523396697,0.09924912857751798,0.06276182988318806,-0.21728738631429034,1.6975233148676623,0.5779613999766298,1,6310,3153
558,RF,0.009026955533039033,0.09501029172168157,0.06217730447857929,-0.11552939922717798,1.713316070230125,7.059104100044351,1,6310,3153
559,LinearReg,0.008625270823515994,0.09287233615838461,0.05465723458223554,-0.06589017135539477,1.6011252124022186,0.029879099980462343,1,6310,3153
560,BayesRidge,0.008508216681584163,0.09223999502159659,0.05404070808005455,-0.05142490273317235,1.5966536383975822,0.02562450000550598,1,6310,3153
561,RidgeReg,0.008529055307036529,0.09235288467089985,0.054153864065483885,-0.05400008982105753,1.597378142755282,0.01178020000224933,1,6310,3153
562,PLS,0.008443152465712585,0.09188662832922201,0.05266193676964858,-0.04338442381680241,1.593289475278602,0.025949699978809804,1,6310,3153
563,XGBoost,0.013856328647430576,0.1177129077350083,0.08092824451470587,-0.7123316842526568,1.8281649295033828,1.006345900008455,1,6310,3153
564,AdaBoost,0.00745436293283341,0.08633865260028911,0.05242912531930628,-0.0906311207455417,0.12669811782625467,1.27100629999768,2,9463,3153
565,Boosting,0.01066820193284299,0.10328698820685493,0.058714253014154984,-0.5608406962731289,0.134728170379187,3.1863855999545194,2,9463,3153
566,DecisionTree,0.007054881268363541,0.08399334061914397,0.04425868045948949,-0.03218385444474969,0.10821044995662926,0.016172499977983534,2,9463,3153
567,LassoReg,0.006835773685145451,0.08267873780571067,0.03918987698474705,-0.00012671539716602176,0.09724817409332423,0.0056918999762274325,2,9463,3153
568,PCR,0.006868448708495469,0.08287610456878068,0.04631786403729223,-0.004907324774213295,0.11118806884106174,0.023929000017233193,2,9463,3153
569,Bagging,0.011352355048723244,0.10654743098133922,0.07545235831949407,-0.6609376041185349,0.1685140037173795,1.277432399976533,2,9463,3153
570,RF,0.008893288351947018,0.09430423294819283,0.06078120398057296,-0.3011570713408416,0.13920913320724979,10.835785600007512,2,9463,3153
571,LinearReg,0.007493719576584462,0.08656627274282093,0.05516187585898682,-0.09638930301674975,0.13004621269397745,0.013023800041992217,2,9463,3153
572,BayesRidge,0.007500793456935654,0.08660712128304261,0.05494527512200598,-0.09742426658438874,0.12966776904578356,0.010393699980340898,2,9463,3153
573,RidgeReg,0.0075373240250940915,0.08681776330391201,0.055254305262449836,-0.10276897207446112,0.13023432841708235,0.005674000014550984,2,9463,3153
574,PLS,0.007181868264392634,0.08474590411573077,0.05110912123952283,-0.05076303700497897,0.12041610254954936,0.011107900005299598,2,9463,3153
575,XGBoost,0.014998845995917352,0.12246977584660369,0.07820167770677822,-1.1944475156107472,0.1753102150946223,0.318699800001923,2,9463,3153
576,AdaBoost,0.006537380838045229,0.08085407125213442,0.047455666206493254,-0.04221384262463013,0.11550214011760954,1.160091600031592,3,12616,3153
577,Boosting,0.0073032778401205785,0.0854592174087768,0.05819561956565873,-0.16431602350756536,0.1326278664956235,4.155774399987422,3,12616,3153
578,DecisionTree,0.006255513614629171,0.0790918049776914,0.03501589141576092,0.002722490335623884,0.09431774870915538,0.042779099952895194,3,12616,3153
579,LassoReg,0.0062726966038362504,0.0792003573466449,0.033583635155147847,-1.6886435126206578e-05,0.09110635091627331,0.012124399945605546,3,12616,3153
580,PCR,0.0062812139087997125,0.07925410972813783,0.04136151698788367,-0.0013747472290261964,0.10799087022184968,0.04384980001486838,3,12616,3153
581,Bagging,0.01335908434319895,0.11558150519524718,0.08424282571417967,-1.1297554742787623,0.18456850247957945,2.330696299963165,3,12616,3153
582,RF,0.009133823309914774,0.09557103802886507,0.0653068552526483,-0.4561484676372518,0.14732233756428584,22.011650300002657,3,12616,3153
583,LinearReg,0.006160378389627753,0.07848807800951527,0.04435122178895744,0.017889305742898598,0.11129092939865748,0.02371300000231713,3,12616,3153
584,BayesRidge,0.006032597372976327,0.07766979704477363,0.043966003203875746,0.038260636047495855,0.11053630336815476,0.019804000039584935,3,12616,3153
585,RidgeReg,0.0060592870284881745,0.07784142231799324,0.044088508526227525,0.03400567077647343,0.11076549158905233,0.010194000031333417,3,12616,3153
586,PLS,0.006075315313862016,0.07794430905372127,0.04325454786194535,0.03145038123407151,0.1091006186312055,0.021406900021247566,3,12616,3153
587,XGBoost,0.012134226582504543,0.11015546551353929,0.07789394968859943,-0.9344840429414949,0.17161666354066069,0.39947980002034456,3,12616,3153
588,AdaBoost,0.00716352473014205,0.08463760824918229,0.04697914905297875,-0.013947832747885247,0.12069696933725475,1.4705359000363387,4,15769,3153
589,Boosting,0.007032764066377524,0.08386157681785815,0.04512082711599706,0.004560443083820753,0.11439144257284023,8.373192300030496,4,15769,3153
590,DecisionTree,0.006916016555586803,0.08316259108269056,0.039546322919738065,0.02108525314650822,0.10594264475716693,0.031690499978139997,4,15769,3153
591,LassoReg,0.0070649892310598,0.08405349029671404,0.03859851527661277,-8.081326441367054e-07,0.10262897216931839,0.005147700023371726,4,15769,3153
592,PCR,0.007104605632894351,0.0842888227044034,0.04423225954564686,-0.005608238314659619,0.11417225509940286,0.03882300003897399,4,15769,3153
593,Bagging,0.008673589391426866,0.09313210719954138,0.058863138528728064,-0.22768713683325648,0.1392559500610018,2.7453154000104405,4,15769,3153
594,RF,0.009413130670232224,0.09702128977823488,0.06789848450817955,-0.3323641366511134,0.15972161216550573,27.72872479999205,4,15769,3153
595,LinearReg,0.0071291299819199,0.08443417543814767,0.04477595613941408,-0.009079491849861121,0.1133136070439229,0.03005160001339391,4,15769,3153
596,BayesRidge,0.007042671887270066,0.08392062849663405,0.044327915905096216,0.0031580589363945366,0.11232792608599988,0.020310899999458343,4,15769,3153
597,RidgeReg,0.00709518478800807,0.08423291985920986,0.044612944731550495,-0.00427478228359357,0.11295481090423347,0.009290099958889186,4,15769,3153
598,PLS,0.007068401748640215,0.0840737875240566,0.04382651590718809,-0.0004838266096123256,0.11163141489056455,0.028578999976161867,4,15769,3153
599,XGBoost,0.00945848375742201,0.09725473642667493,0.06208650003831151,-0.33878355533072146,0.14207243637904576,0.5567348000477068,4,15769,3153
600,AdaBoost,0.01083483946950687,0.10409053496599424,0.0717615443535527,-0.26743179771138337,812086296625.1881,0.4901873000198975,0,3157,3153
601,Boosting,0.009229232588631413,0.09606889501098372,0.05795675430899775,-0.07961201310147215,720082758911.5935,1.1256165000377223,0,3157,3153
602,DecisionTree,0.008133027943866923,0.09018330191264302,0.03841830275678502,0.048619201351090546,713846594801.4363,0.009587200009264052,0,3157,3153
603,LassoReg,0.008548903742933748,0.09246028197520137,0.037338129497450384,-2.8885509758103112e-05,714472575652.0319,0.005157700041308999,0,3157,3153
604,PCR,0.00814298637866573,0.09023849720970385,0.05014366301474949,0.04745428912927452,783729299970.0408,0.01226340001448989,0,3157,3153
605,Bagging,0.008954858490082132,0.09463011407623967,0.06235273787231891,-0.04751643310248377,691661984851.673,0.3621226000250317,0,3157,3153
606,RF,0.009136057286806804,0.0955827248345997,0.06327962051717925,-0.06871260470449281,817656242393.0687,2.89545630000066,0,3157,3153
607,LinearReg,5226471480772.817,2286147.73817722,282074.0800454926,-611379260690112.1,2.646558392162548e+19,0.0060056999791413546,0,3157,3153
608,BayesRidge,0.006922323470581014,0.08320050162457564,0.04404005319279688,0.19024431276991383,764962998157.1226,0.005174499994609505,0,3157,3153
609,RidgeReg,0.00698954641788605,0.08360350721043974,0.04552858391795869,0.18238074439955965,773095671032.6237,0.0038166000158526003,0,3157,3153
610,PLS,0.006932253115090996,0.08326015322524333,0.042559723834747876,0.18908276836241789,737850028546.0328,0.007271500013303012,0,3157,3153
611,XGBoost,0.03608161890836121,0.18995162254732442,0.14440346474660562,-3.220735456770239,920840460417.6315,0.2296351999975741,0,3157,3153
612,AdaBoost,0.010283917385178516,0.10140965134137143,0.07090691278396094,-0.2708617141628846,1.7506118249170852,0.6713478000019677,1,6310,3153
613,Boosting,0.008530260007217362,0.09235940670672026,0.05362738489872884,-0.05414896376466505,1.6189616217003546,3.2033612999948673,1,6310,3153
614,DecisionTree,0.007882919943685892,0.08878580935986274,0.04328160689300248,0.02584776043807735,1.585388483993352,0.031189700006507337,1,6310,3153
615,LassoReg,0.008092119929251353,0.08995621117661277,0.03905488411496622,-4.669360876841111e-06,1.5840286685223555,0.004791799990925938,1,6310,3153
616,PCR,0.007847071124505438,0.08858369559069794,0.045874017857610895,0.03027787107471558,1.6435697534371034,0.021556400053668767,1,6310,3153
