,model,mse,rmse,mae,r2,mape,time,i,train,test
483,LassoReg,0.008548903742933748,0.09246028197520137,0.037338129497450384,-2.8885509758103112e-05,714472575652.0319,0.005695400002878159,0,3157,3153
484,PCR,0.008531686957449613,0.09236713136960362,0.05133377514103945,0.0019850900030661256,788828006194.6854,0.00908809999236837,0,3157,3153
485,Bagging,0.015369841419446837,0.12397516452679883,0.08891110074973811,-0.7979247219686769,852745965178.5825,0.24493849999271333,0,3157,3153
486,RF,0.01105792012705561,0.10515664566281871,0.06885106862946022,-0.29352720222820783,778374731000.9933,1.597988300025463,0,3157,3153
487,LinearReg,0.25660101695444004,0.5065580094662803,0.40389458418329244,-29.01653039054553,1649258506626.5354,0.005501799983903766,0,3157,3153
488,BayesRidge,0.008189212105497303,0.09049426559455191,0.051624833563219015,0.04204692188368275,761650885212.1425,0.0029326999792829156,0,3157,3153
489,RidgeReg,0.008470089033128916,0.09203308662176292,0.05508122343044646,0.009190657577628714,773120610898.3138,0.0021913000382483006,0,3157,3153
490,PLS,0.00820898326475923,0.09060343958569801,0.053380541392501986,0.03973414226228589,727159575470.3395,0.003622799995355308,0,3157,3153
491,XGBoost,0.044125716789418866,0.21006122152700832,0.16437956864128317,-4.161713444219762,926507658185.9585,0.18184330000076443,0,3157,3153
492,AdaBoost,0.009577256715521652,0.09786345955218245,0.06780129681455258,-0.1835342924873724,1.7294921147328268,0.2379658999852836,1,6310,3153
493,Boosting,0.00765541311062635,0.08749521764431671,0.04738182072355194,0.05396250630938515,1.6461031489534732,1.150676499994006,1,6310,3153
494,DecisionTree,0.007618655692163164,0.08728491102225609,0.04439543496348257,0.05850489945459392,1.618949917093379,0.00884969998151064,1,6310,3153
495,LassoReg,0.008092119929251353,0.08995621117661277,0.03905488411496622,-4.669360876841111e-06,1.5840286685223555,0.0018020999850705266,1,6310,3153
496,PCR,0.007851181487201693,0.08860689300049795,0.045681913868390024,0.029769922363505286,1.6416132170797877,0.008513200038578361,1,6310,3153
497,Bagging,0.008771989270996847,0.09365889851475324,0.05478266459774072,-0.08402128333161163,1.621281324124522,0.32813310000346974,1,6310,3153
498,RF,0.008650762096166689,0.0930094731528283,0.05531884156566726,-0.06904032136571536,1.6310122403163845,3.1614052000222728,1,6310,3153
499,LinearReg,0.007804589042980327,0.08834358518296802,0.04890956752508405,0.035527704277967365,1.5927200771318575,0.006889800017233938,1,6310,3153
500,BayesRidge,0.007766632805557524,0.08812850166409006,0.048592272712180945,0.04021824457964629,1.5904479075494444,0.0038956000353209674,1,6310,3153
501,RidgeReg,0.007788199661987207,0.08825077711831895,0.048793020448497065,0.037553064463474506,1.5911200790857984,0.0020108000026084483,1,6310,3153
502,PLS,0.007862418938616023,0.08867028216159022,0.049539179974760754,0.02838122521315478,1.5746484774113982,0.008112800016533583,1,6310,3153
503,XGBoost,0.010212346345980847,0.10105615441911911,0.06753979114404354,-0.2620171377089491,1.8064414909518245,0.22761619999073446,1,6310,3153
504,AdaBoost,0.0075752503915432895,0.08703591437759065,0.05537275545336235,-0.10831789368171285,0.13185895801887768,0.3333040000288747,2,9463,3153
505,Boosting,0.00883784027341308,0.09400978817874807,0.05960949351406463,-0.29304458733925176,0.1425701636424218,1.7425764999934472,2,9463,3153
506,DecisionTree,0.006874827509536265,0.0829145795957277,0.04674467209165865,-0.005840592846994452,0.11285259486783855,0.00873840000713244,2,9463,3153
507,LassoReg,0.006835773685145451,0.08267873780571067,0.03918987698474705,-0.00012671539716602176,0.09724817409332423,0.002291399985551834,2,9463,3153
508,PCR,0.006865143420732013,0.08285616103061988,0.04611845993636263,-0.004423735535223239,0.11077270880181192,0.013317300006747246,2,9463,3153
509,Bagging,0.008085510907151296,0.08991946901061691,0.05901406218162734,-0.18297296521821882,0.13894329257691032,0.4927151000010781,2,9463,3153
510,RF,0.007907623974802316,0.08892482203975624,0.05895004976087639,-0.15694672714236346,0.13911383792305937,5.0275336999911815,2,9463,3153
511,LinearReg,0.0076716910971793666,0.08758819039790333,0.05512114992922696,-0.12242791700913713,0.13175283333302287,0.013005400018300861,2,9463,3153
512,BayesRidge,0.007662411567350944,0.08753520187530811,0.05505124121121574,-0.12107024981370351,0.13167639652954718,0.0041652999934740365,2,9463,3153
513,RidgeReg,0.007672568132142755,0.08759319683709892,0.05513782465411839,-0.12255623402746196,0.1318194240951015,0.0019420000026002526,2,9463,3153
514,PLS,0.007043646471029298,0.08392643487620154,0.05006814254797046,-0.030540116446157395,0.11953196170633164,0.007721000001765788,2,9463,3153
515,XGBoost,0.01018960745891214,0.10094358552633317,0.06627319280547758,-0.49081861226823564,0.1526763340329759,0.2311300000292249,2,9463,3153
516,AdaBoost,0.00745980310536749,0.08637015170397404,0.05438533259275006,-0.189269870040637,0.12940129478010234,0.3920732999686152,3,12616,3153
517,Boosting,0.008258792716511868,0.09087790004457556,0.059764230476993536,-0.31664779913447516,0.1408485203619113,2.749549100000877,3,12616,3153
518,DecisionTree,0.006531554626048635,0.08081803403974037,0.04306588106952786,-0.04128500599366958,0.10968103575621224,0.010835500026587397,3,12616,3153
519,LassoReg,0.0062726966038362504,0.0792003573466449,0.033583635155147847,-1.6886435126206578e-05,0.09110635091627331,0.003400100045837462,3,12616,3153
520,PCR,0.006263109112875581,0.07913980738462523,0.040898036883882716,0.0015115874358004877,0.10690432949660698,0.015650700021069497,3,12616,3153
521,Bagging,0.01412228831427752,0.11883723454489135,0.09194410112893267,-1.25142832203074,0.20073872407277052,0.6850930000073276,3,12616,3153
522,RF,0.012252605304689065,0.11069148704705825,0.07805220207367575,-0.953356424096792,0.17274157004141621,6.818796899984591,3,12616,3153
523,LinearReg,0.006608857460884129,0.08129487967199489,0.047355805923456,-0.053608914686706255,0.11870604728148561,0.020002399978693575,3,12616,3153
524,BayesRidge,0.00659882666760284,0.08123316236367288,0.04715984067811366,-0.052009767892408076,0.11823672673869952,0.0049217999912798405,3,12616,3153
525,RidgeReg,0.006608337600056935,0.08129168223168307,0.0473345011639167,-0.05352603651825283,0.11862966286699743,0.002381300029810518,3,12616,3153
526,PLS,0.006511022387445668,0.08069090647306962,0.04707329792387531,-0.038011679286504396,0.1178916685547549,0.009127600002102554,3,12616,3153
527,XGBoost,0.021783554950996216,0.14759253013278217,0.11289098320486968,-2.4728162660156587,0.2602331967760735,0.27585849998285994,3,12616,3153
528,AdaBoost,0.00713812505708568,0.084487425437669,0.044999188422070936,-0.010352683094859483,0.11593808217225408,0.4959635999985039,4,15769,3153
529,Boosting,0.007633846852039789,0.08737188822521687,0.052435734296651784,-0.08051870590827459,0.1342564217011258,2.8133880000095814,4,15769,3153
530,DecisionTree,0.007138472757560686,0.08448948311808213,0.04414050979581553,-0.010401897714248376,0.11451651483715629,0.017150199972093105,4,15769,3153
531,LassoReg,0.0070649892310598,0.08405349029671404,0.03859851527661277,-8.081326441367054e-07,0.10262897216931839,0.007635899994056672,4,15769,3153
532,PCR,0.0071016008431121005,0.08427099645258801,0.0440837154480595,-0.0051829309132966905,0.1138512419159795,0.017728100006934255,4,15769,3153
533,Bagging,0.009666406577304183,0.0983178853378376,0.06590770141864745,-0.3682136055560352,0.15970795077661157,0.8645467000314966,4,15769,3153
534,RF,0.008813000897146504,0.09387758463630444,0.06212313875253755,-0.24741988005807736,0.15384601631527642,8.51317290001316,4,15769,3153
535,LinearReg,0.0071520382558269546,0.08456972422697709,0.04558611497527152,-0.012322001027265994,0.11529336597725864,0.015072099980898201,4,15769,3153
536,BayesRidge,0.007154934065837847,0.08458684333770736,0.045609376601061326,-0.012731883088849427,0.11516068269511943,0.0078093999763950706,4,15769,3153
537,RidgeReg,0.007152741728332615,0.08457388325205728,0.04559681282278547,-0.012421572739430342,0.11527419555843774,0.002244299976155162,4,15769,3153
538,PLS,0.007090142945442019,0.08420298655892211,0.04484094984348534,-0.003561144020938656,0.11387287359257803,0.008697300043422729,4,15769,3153
539,XGBoost,0.00834891232840993,0.09137238274451383,0.05814882406759449,-0.18173132362809374,0.14154557042850183,0.2835131000028923,4,15769,3153
540,AdaBoost,0.008347857713746859,0.09136661159169064,0.0496734675841875,0.02348896456196714,743096722961.5809,0.23659480002243072,0,3157,3153
541,Boosting,0.011254918583949676,0.10608920107131392,0.06946107024582542,-0.3165715776497644,669420013671.5275,0.647592999972403,0,3157,3153
542,DecisionTree,0.00831777611797284,0.09120184273342749,0.046165245859886565,0.02700783266492257,748685823578.1744,0.003949799982365221,0,3157,3153
543,LassoReg,0.008548903742933748,0.09246028197520137,0.037338129497450384,-2.8885509758103112e-05,714472575652.0319,0.0018353000050410628,0,3157,3153
544,PCR,0.008531686957449606,0.09236713136960358,0.05133377514103937,0.0019850900030669028,788828006194.685,0.005170400021597743,0,3157,3153
545,Bagging,0.0135580925846692,0.11643922270725272,0.08232159383228876,-0.5859909790529423,797751912894.3254,0.16789670003345236,0,3157,3153
546,RF,0.012164759790367043,0.11029396987309435,0.07509205787039515,-0.4230024739382483,786381201601.9349,1.5257328000152484,0,3157,3153
547,LinearReg,0.25660101695444004,0.5065580094662803,0.40389458418329244,-29.01653039054553,1649258506626.5354,0.005595099995844066,0,3157,3153
548,BayesRidge,0.008189212105497303,0.09049426559455191,0.051624833563219015,0.04204692188368275,761650885212.1425,0.004363799991551787,0,3157,3153
549,RidgeReg,0.008470089033128916,0.09203308662176292,0.05508122343044646,0.009190657577628714,773120610898.3138,0.0041816000011749566,0,3157,3153
550,PLS,0.00820898326475923,0.09060343958569801,0.053380541392501986,0.03973414226228589,727159575470.3395,0.0031937999883666635,0,3157,3153
551,XGBoost,0.044125716789418866,0.21006122152700832,0.16437956864128317,-4.161713444219762,926507658185.9585,0.18161039997357875,0,3157,3153
552,AdaBoost,0.010031294990272487,0.1001563527204964,0.07057515715789776,-0.2396432477165369,1.7705351629586663,0.28988489997573197,1,6310,3153
553,Boosting,0.007696147556365209,0.08772768979270575,0.047580488203739515,0.048928641722747246,1.6468418040010158,1.1686982000246644,1,6310,3153
554,DecisionTree,0.0076186556921631525,0.08728491102225604,0.04439543496348158,0.05850489945459536,1.6189499170933714,0.009381700016092509,1,6310,3153
555,LassoReg,0.008092119929251353,0.08995621117661277,0.03905488411496622,-4.669360876841111e-06,1.5840286685223555,0.002984899969305843,1,6310,3153
556,PCR,0.007851181487201693,0.08860689300049795,0.04568191386839002,0.029769922363505286,1.6416132170797877,0.011462499969638884,1,6310,3153
557,Bagging,0.009780459629599638,0.09889620634584341,0.061481712516293203,-0.2086456186518777,1.619448156222051,0.32436349999625236,1,6310,3153
558,RF,0.00855489777139552,0.09249269036737724,0.054143759994613024,-0.05719363925590537,1.6293444634056962,3.340878899965901,1,6310,3153
559,LinearReg,0.007804589042980327,0.08834358518296802,0.04890956752508405,0.035527704277967365,1.5927200771318575,0.009945600002538413,1,6310,3153
560,BayesRidge,0.007766632805557524,0.08812850166409006,0.048592272712180945,0.04021824457964629,1.5904479075494444,0.003846700012218207,1,6310,3153
561,RidgeReg,0.007788199661987207,0.08825077711831895,0.048793020448497065,0.037553064463474506,1.5911200790857984,0.0031471000402234495,1,6310,3153
562,PLS,0.007862418938616023,0.08867028216159022,0.049539179974760754,0.02838122521315478,1.5746484774113982,0.008733700029551983,1,6310,3153
563,XGBoost,0.010212346345980847,0.10105615441911911,0.06753979114404354,-0.2620171377089491,1.8064414909518245,0.212158799986355,1,6310,3153
564,AdaBoost,0.007152266129366281,0.0845710714687137,0.0509716927478391,-0.04643201502615235,0.12270176211706006,0.22632349998457357,2,9463,3153
565,Boosting,0.008890488799748297,0.09428938858508044,0.06002398011993979,-0.3007474751379753,0.14342948059923494,1.6992482999921776,2,9463,3153
566,DecisionTree,0.0068748275095363125,0.082914579595728,0.04674467209166072,-0.005840592847001336,0.11285259486784315,0.012158300029113889,2,9463,3153
567,LassoReg,0.006835773685145451,0.08267873780571067,0.03918987698474705,-0.00012671539716602176,0.09724817409332423,0.002355499949771911,2,9463,3153
568,PCR,0.006865143420732013,0.08285616103061988,0.04611845993636261,-0.004423735535223239,0.11077270880181188,0.013401700009126216,2,9463,3153
569,Bagging,0.008529119168680436,0.09235323041821783,0.06204945963259195,-0.24787629495985386,0.14718139017699775,0.5284009000170045,2,9463,3153
570,RF,0.007914434186617133,0.08896310576085534,0.059849596833338396,-0.15794311395784777,0.1413259607255912,5.266911999962758,2,9463,3153
571,LinearReg,0.0076716910971793666,0.08758819039790333,0.05512114992922696,-0.12242791700913713,0.13175283333302287,0.018196099961642176,2,9463,3153
572,BayesRidge,0.007662411567350944,0.08753520187530811,0.05505124121121574,-0.12107024981370351,0.13167639652954718,0.010393599979579449,2,9463,3153
573,RidgeReg,0.007672568132142755,0.08759319683709892,0.05513782465411839,-0.12255623402746196,0.1318194240951015,0.003865599981509149,2,9463,3153
574,PLS,0.007043646471029298,0.08392643487620154,0.05006814254797046,-0.030540116446157395,0.11953196170633164,0.008542300027329475,2,9463,3153
575,XGBoost,0.01018960745891214,0.10094358552633317,0.06627319280547758,-0.49081861226823564,0.1526763340329759,0.3305108000058681,2,9463,3153
576,AdaBoost,0.007246013586596387,0.08512351958534367,0.055302037860983894,-0.15518674081943562,0.132854318737534,0.39374840003438294,3,12616,3153
577,Boosting,0.008381864795153866,0.09155252478852709,0.06026102372248557,-0.3362684128296123,0.14282081598508617,2.2999016999965534,3,12616,3153
578,DecisionTree,0.006531554626048743,0.08081803403974105,0.04306588106953505,-0.041285005993686896,0.10968103575622844,0.014471400005277246,3,12616,3153
579,LassoReg,0.0062726966038362504,0.0792003573466449,0.033583635155147847,-1.6886435126206578e-05,0.09110635091627331,0.0033050000201910734,3,12616,3153
580,PCR,0.006263109112875579,0.07913980738462521,0.0408980368838827,0.0015115874358008208,0.10690432949660691,0.01599230000283569,3,12616,3153
581,Bagging,0.014146346222663376,0.11893841357048351,0.08637917391349462,-1.2552637242759968,0.19167967991702656,0.9949637000099756,3,12616,3153
582,RF,0.012732212733531369,0.11283710707711081,0.08321232916618274,-1.0298172443776124,0.18534504969034665,7.180667800013907,3,12616,3153
583,LinearReg,0.006608857460884129,0.08129487967199489,0.047355805923456,-0.053608914686706255,0.11870604728148561,0.025465600017923862,3,12616,3153
584,BayesRidge,0.00659882666760284,0.08123316236367288,0.04715984067811366,-0.052009767892408076,0.11823672673869952,0.009127299999818206,3,12616,3153
585,RidgeReg,0.006608337600056935,0.08129168223168307,0.0473345011639167,-0.05352603651825283,0.11862966286699743,0.002001199987716973,3,12616,3153
586,PLS,0.006511022387445668,0.08069090647306962,0.04707329792387531,-0.038011679286504396,0.1178916685547549,0.0062342999735847116,3,12616,3153
587,XGBoost,0.021783554950996216,0.14759253013278217,0.11289098320486968,-2.4728162660156587,0.2602331967760735,0.265013900003396,3,12616,3153
588,AdaBoost,0.007151671079138559,0.08456755334724163,0.04533444937032802,-0.01227002968334534,0.11646819211628194,0.5505823999992572,4,15769,3153
589,Boosting,0.007634051340485766,0.08737305843614361,0.05243902445259849,-0.08054764984640994,0.13426313518627764,2.7795532000018284,4,15769,3153
590,DecisionTree,0.007138472757560661,0.08448948311808198,0.04414050979581469,-0.010401897714244823,0.11451651483715436,0.017870300041977316,4,15769,3153
591,LassoReg,0.0070649892310598,0.08405349029671404,0.03859851527661277,-8.081326441367054e-07,0.10262897216931839,0.0037090000114403665,4,15769,3153
592,PCR,0.0071016008431121005,0.08427099645258801,0.0440837154480595,-0.0051829309132966905,0.1138512419159795,0.019058899953961372,4,15769,3153
593,Bagging,0.010738650599717271,0.10362746064493364,0.07372860389440365,-0.5199823986653831,0.17936299859487279,0.9904562000301667,4,15769,3153
594,RF,0.009156521011436257,0.09568971215045145,0.06457860506276829,-0.2960427980364022,0.15922391866248495,9.174602399987634,4,15769,3153
595,LinearReg,0.0071520382558269546,0.08456972422697709,0.04558611497527152,-0.012322001027265994,0.11529336597725864,0.017389199987519532,4,15769,3153
596,BayesRidge,0.007154934065837847,0.08458684333770736,0.045609376601061326,-0.012731883088849427,0.11516068269511943,0.008567600045353174,4,15769,3153
597,RidgeReg,0.007152741728332615,0.08457388325205728,0.04559681282278547,-0.012421572739430342,0.11527419555843774,0.0029079000232741237,4,15769,3153
598,PLS,0.007090142945442019,0.08420298655892211,0.04484094984348534,-0.003561144020938656,0.11387287359257803,0.008201699994970113,4,15769,3153
599,XGBoost,0.00834891232840993,0.09137238274451383,0.05814882406759449,-0.18173132362809374,0.14154557042850183,0.34550860000308603,4,15769,3153
600,AdaBoost,0.008768597060508634,0.09364078737659479,0.050927879260525416,-0.02572804766373049,746401673349.6039,0.289113900042139,0,3157,3153
601,Boosting,0.011419663163795465,0.10686282404931785,0.0713377125606128,-0.33584297706318456,669420013671.5286,0.6627413000096567,0,3157,3153
602,DecisionTree,0.008317776117972839,0.09120184273342748,0.04616524585988641,0.027007832664922682,748685823578.1741,0.005371999985072762,0,3157,3153
603,LassoReg,0.008548903742933748,0.09246028197520137,0.037338129497450384,-2.8885509758103112e-05,714472575652.0319,0.0019820999586954713,0,3157,3153
604,PCR,0.008531686957449608,0.09236713136960359,0.051333775141039394,0.0019850900030666807,788828006194.6852,0.0054281000047922134,0,3157,3153
605,Bagging,0.011778584993608416,0.10852918959251662,0.0720874354907222,-0.3778287343305593,847249536074.5122,0.1965928000281565,0,3157,3153
606,RF,0.011651070415912802,0.10794012421668228,0.07250030822666131,-0.362912405307134,810878870747.0818,1.3493671999895014,0,3157,3153
607,LinearReg,0.25660101695444004,0.5065580094662803,0.40389458418329244,-29.01653039054553,1649258506626.5354,0.007440100016538054,0,3157,3153
608,BayesRidge,0.008189212105497303,0.09049426559455191,0.051624833563219015,0.04204692188368275,761650885212.1425,0.0030391999753192067,0,3157,3153
609,RidgeReg,0.008470089033128916,0.09203308662176292,0.05508122343044646,0.009190657577628714,773120610898.3138,0.001770899980328977,0,3157,3153
610,PLS,0.00820898326475923,0.09060343958569801,0.053380541392501986,0.03973414226228589,727159575470.3395,0.0031837999704293907,0,3157,3153
611,XGBoost,0.044125716789418866,0.21006122152700832,0.16437956864128317,-4.161713444219762,926507658185.9585,0.17733909998787567,0,3157,3153
612,AdaBoost,0.011055679096868873,0.10514598944738156,0.07697111132485411,-0.3662341656430619,1.894295918495794,0.30205630004638806,1,6310,3153
613,Boosting,0.007878352377384936,0.08876008324345429,0.05006279232707684,0.026412209268359854,1.6560616318090302,1.240837300021667,1,6310,3153
614,DecisionTree,0.0076186556921631725,0.08728491102225615,0.04439543496348314,0.05850489945459281,1.6189499170933828,0.007640099967829883,1,6310,3153
615,LassoReg,0.008092119929251353,0.08995621117661277,0.03905488411496622,-4.669360876841111e-06,1.5840286685223555,0.0023560000117868185,1,6310,3153
616,PCR,0.007851181487201693,0.08860689300049795,0.045681913868390024,0.029769922363505286,1.6416132170797877,0.01031329995021224,1,6310,3153
617,Bagging,0.009500878047687015,0.09747244763361088,0.06070643971807689,-0.17409560087850195,1.639957259500467,0.363911000022199,1,6310,3153
618,RF,0.008813629723312838,0.09388093375820693,0.05530352452912448,-0.08916711002651367,1.6363033803764988,3.0339202000177465,1,6310,3153
619,LinearReg,0.007804589042980327,0.08834358518296802,0.04890956752508405,0.035527704277967365,1.5927200771318575,0.00965989998076111,1,6310,3153
620,BayesRidge,0.007766632805557524,0.08812850166409006,0.048592272712180945,0.04021824457964629,1.5904479075494444,0.0044101999956183136,1,6310,3153
621,RidgeReg,0.007788199661987207,0.08825077711831895,0.048793020448497065,0.037553064463474506,1.5911200790857984,0.0019517000182531774,1,6310,3153
622,PLS,0.007862418938616023,0.08867028216159022,0.049539179974760754,0.02838122521315478,1.5746484774113982,0.00437809998402372,1,6310,3153
623,XGBoost,0.010212346345980847,0.10105615441911911,0.06753979114404354,-0.2620171377089491,1.8064414909518245,0.21481759997550398,1,6310,3153
624,AdaBoost,0.007081192643531037,0.08414982259952208,0.050160249420121386,-0.03603341272972216,0.12043864426696539,0.32789499999489635,2,9463,3153
625,Boosting,0.008890488799748294,0.09428938858508042,0.060023980119939785,-0.3007474751379746,0.1434294805992349,1.9167173000168987,2,9463,3153
626,DecisionTree,0.006874827509536265,0.0829145795957277,0.04674467209165867,-0.005840592846994452,0.11285259486783855,0.01238029997330159,2,9463,3153
627,LassoReg,0.006835773685145451,0.08267873780571067,0.03918987698474705,-0.00012671539716602176,0.09724817409332423,0.0024550000089220703,2,9463,3153
628,PCR,0.006865143420732013,0.08285616103061988,0.04611845993636261,-0.004423735535223239,0.11077270880181188,0.013172300008591264,2,9463,3153
629,Bagging,0.009089330289119117,0.0953379792586308,0.06716815258473766,-0.3298395274511272,0.156892366048983,0.5300877999980003,2,9463,3153
630,RF,0.00764162226522622,0.08741637298141705,0.05728574616786289,-0.11802861364974127,0.13543801870744349,4.980519200034905,2,9463,3153
631,LinearReg,0.0076716910971793666,0.08758819039790333,0.05512114992922696,-0.12242791700913713,0.13175283333302287,0.01353140000719577,2,9463,3153
632,BayesRidge,0.007662411567350944,0.08753520187530811,0.05505124121121574,-0.12107024981370351,0.13167639652954718,0.004950699978508055,2,9463,3153
633,RidgeReg,0.007672568132142755,0.08759319683709892,0.05513782465411839,-0.12255623402746196,0.1318194240951015,0.002262699999846518,2,9463,3153
634,PLS,0.007043646471029298,0.08392643487620154,0.05006814254797046,-0.030540116446157395,0.11953196170633164,0.005185300018638372,2,9463,3153
635,XGBoost,0.01018960745891214,0.10094358552633317,0.06627319280547758,-0.49081861226823564,0.1526763340329759,0.22354249999625608,2,9463,3153
636,AdaBoost,0.008396496826185944,0.09163240052615639,0.05848433154789991,-0.3386011062530392,0.13659730527201155,0.44416530005401,3,12616,3153
637,Boosting,0.008337228036757705,0.091308422594839,0.05972628423381909,-0.32915225291131067,0.14074216334766387,2.2388946000137366,3,12616,3153
638,DecisionTree,0.0065315546260486445,0.08081803403974044,0.043065881069528425,-0.04128500599367113,0.10968103575621357,0.01340689999051392,3,12616,3153
639,LassoReg,0.0062726966038362504,0.0792003573466449,0.033583635155147847,-1.6886435126206578e-05,0.09110635091627331,0.004406999971251935,3,12616,3153
640,PCR,0.006263109112875581,0.07913980738462523,0.04089803688388274,0.0015115874358004877,0.10690432949660703,0.015817899955436587,3,12616,3153
641,Bagging,0.014906642953505994,0.1220927637229414,0.09362149246082811,-1.3764730888543903,0.2047816908228029,0.800088300020434,3,12616,3153
642,RF,0.012268550491927386,0.11076348898408439,0.07751053369779957,-0.9558984658218674,0.17306685493688037,6.730811399989761,3,12616,3153
643,LinearReg,0.006608857460884129,0.08129487967199489,0.047355805923456,-0.053608914686706255,0.11870604728148561,0.019279000000096858,3,12616,3153
644,BayesRidge,0.00659882666760284,0.08123316236367288,0.04715984067811366,-0.052009767892408076,0.11823672673869952,0.005735599959734827,3,12616,3153
645,RidgeReg,0.006608337600056935,0.08129168223168307,0.0473345011639167,-0.05352603651825283,0.11862966286699743,0.001951900019776076,3,12616,3153
646,PLS,0.006511022387445668,0.08069090647306962,0.04707329792387531,-0.038011679286504396,0.1178916685547549,0.006312899990007281,3,12616,3153
647,XGBoost,0.021783554950996216,0.14759253013278217,0.11289098320486968,-2.4728162660156587,0.2602331967760735,0.24682729999767616,3,12616,3153
648,AdaBoost,0.007267362638154308,0.08524882778170213,0.04657520086226308,-0.028645377008895245,0.11924110505945112,0.4461596999899484,4,15769,3153
649,Boosting,0.00761798871041721,0.08728109022243713,0.052160834573133336,-0.07827409464003043,0.1336224128777694,2.9430453999666497,4,15769,3153
650,DecisionTree,0.007138472757560686,0.08448948311808213,0.04414050979581553,-0.010401897714248376,0.11451651483715627,0.01762800000142306,4,15769,3153
651,LassoReg,0.0070649892310598,0.08405349029671404,0.03859851527661277,-8.081326441367054e-07,0.10262897216931839,0.0032489000004716218,4,15769,3153
652,PCR,0.0071016008431121005,0.08427099645258801,0.044083715448059495,-0.0051829309132966905,0.11385124191597948,0.018464600027073175,4,15769,3153
653,Bagging,0.009194178136102819,0.09588627710002522,0.06502239708414864,-0.30137290596253496,0.15977330898663827,0.9116784000070766,4,15769,3153
654,RF,0.008939704540939843,0.09455001079291235,0.06387024967235969,-0.2653539125162814,0.15844309052296518,8.802091600024141,4,15769,3153
655,LinearReg,0.0071520382558269546,0.08456972422697709,0.04558611497527152,-0.012322001027265994,0.11529336597725864,0.020925300021190196,4,15769,3153
656,BayesRidge,0.007154934065837847,0.08458684333770736,0.045609376601061326,-0.012731883088849427,0.11516068269511943,0.005660900031216443,4,15769,3153
657,RidgeReg,0.007152741728332615,0.08457388325205728,0.04559681282278547,-0.012421572739430342,0.11527419555843774,0.0026843000086955726,4,15769,3153
658,PLS,0.007090142945442019,0.08420298655892211,0.04484094984348534,-0.003561144020938656,0.11387287359257803,0.008890600001905113,4,15769,3153
659,XGBoost,0.00834891232840993,0.09137238274451383,0.05814882406759449,-0.18173132362809374,0.14154557042850183,0.32338340004207566,4,15769,3153
660,AdaBoost,0.010213664536979628,0.10106267628051233,0.06428160599598873,-0.19476834352343886,689175967686.7966,0.2663410999812186,0,3157,3153
661,Boosting,0.010815576233536494,0.10399796264127723,0.06695251756765254,-0.26517843365699356,675690149047.4417,0.6334053000318818,0,3157,3153
662,DecisionTree,0.008317776117972835,0.09120184273342746,0.046165245859886524,0.027007832664923237,748685823578.1741,0.0040006000199355185,0,3157,3153
663,LassoReg,0.008548903742933748,0.09246028197520137,0.037338129497450384,-2.8885509758103112e-05,714472575652.0319,0.00224459997843951,0,3157,3153
664,PCR,0.008531686957449613,0.09236713136960362,0.05133377514103945,0.0019850900030661256,788828006194.6854,0.008427700027823448,0,3157,3153
665,Bagging,0.01267650950851228,0.11259000625505036,0.07617443995558364,-0.4828656465373926,730900186497.7063,0.17807079997146502,0,3157,3153
666,RF,0.011259313735722615,0.10610991346581437,0.0701143760382499,-0.3170857112581551,803680824440.2064,1.351379800005816,0,3157,3153
667,LinearReg,0.25660101695444004,0.5065580094662803,0.40389458418329244,-29.01653039054553,1649258506626.5354,0.007110600010491908,0,3157,3153
668,BayesRidge,0.008189212105497303,0.09049426559455191,0.051624833563219015,0.04204692188368275,761650885212.1425,0.005772600008640438,0,3157,3153
669,RidgeReg,0.008470089033128916,0.09203308662176292,0.05508122343044646,0.009190657577628714,773120610898.3138,0.002500800008419901,0,3157,3153
670,PLS,0.00820898326475923,0.09060343958569801,0.053380541392501986,0.03973414226228589,727159575470.3395,0.004492299980483949,0,3157,3153
671,XGBoost,0.044125716789418866,0.21006122152700832,0.16437956864128317,-4.161713444219762,926507658185.9585,0.28355170000577345,0,3157,3153
672,AdaBoost,0.010735084630952439,0.10361025350298318,0.07267139131495855,-0.32661587455362784,1.9259632307958383,0.613873899972532,1,6310,3153
673,Boosting,0.007768898464503642,0.08814135501853623,0.046697085855705145,0.03993825990997946,1.6377947452093922,2.635875899984967,1,6310,3153
674,DecisionTree,0.0076186556921631725,0.08728491102225615,0.044395434963482965,0.05850489945459281,1.6189499170933817,0.008762299956288189,1,6310,3153
675,LassoReg,0.008092119929251353,0.08995621117661277,0.03905488411496622,-4.669360876841111e-06,1.5840286685223555,0.0026406999677419662,1,6310,3153
676,PCR,0.007851181487201691,0.08860689300049794,0.045681913868390024,0.029769922363505508,1.6416132170797877,0.008548200014047325,1,6310,3153
677,Bagging,0.00955581414331531,0.09775384464723273,0.061589124139664456,-0.1808844711158506,1.6530426525872692,0.39230100001441315,1,6310,3153
678,RF,0.008626458990628505,0.09287873271437604,0.05459782744044272,-0.06603700218228314,1.661627065895059,3.5929169000010006,1,6310,3153
679,LinearReg,0.007804589042980327,0.08834358518296802,0.04890956752508405,0.035527704277967365,1.5927200771318575,0.013677700015250593,1,6310,3153
680,BayesRidge,0.007766632805557524,0.08812850166409006,0.048592272712180945,0.04021824457964629,1.5904479075494444,0.006472600041888654,1,6310,3153
