,model,mse,rmse,mae,r2,mape,time
109,RandomForest,0.004991794543976139,0.07065263295855392,0.0371484383376663,0.34766227587475085,0.24530316778149044,11.353935799997998
110,RegresionLineal,0.006645303399358803,0.0815187303590948,0.04459554116313277,0.1337378693837029,0.48684170408832905,0.0250258999876678
111,Bagging,0.006107334677983239,0.07814943811687476,0.0425745931790951,0.27404741780444786,200417310045.3966,1.4428201999980956
112,ArbolDecision,0.007429610087294388,0.086195185986773,0.040687693143903816,0.06600074921682486,0.3996869303633349,0.03179649999947287
113,ReforzamientoAda,0.007368473373273165,0.08583981228586865,0.0478610456492197,0.07737570744965594,0.6772353352773668,1.0252871999982744
114,BayesianRidge,0.006517241126612684,0.08072943160095136,0.044636082731058756,0.13555923666228464,0.38576207422589076,0.033209499990334734
115,Gradiente,0.005875303445907569,0.07665052802106173,0.03927390287940908,0.21725579359517722,0.4470646271293307,3.294017200008966
116,RandomForest,0.005020631899819583,0.07085641749213392,0.03794549953967491,0.3540155923753694,0.12714847180512043,11.219125100004021
117,RegresionLineal,0.006798798421295659,0.08245482654942438,0.04538649276524179,0.1347409025991979,0.5500257864032226,0.024708299984922633
118,Bagging,0.005680919358569895,0.07537187378969622,0.041772680916687246,0.25103837526044004,0.20791436389274032,1.3966823999944609
119,ArbolDecision,0.0072147515970731315,0.08493969388379694,0.04048770884801568,0.0679688472008152,0.33065437956696814,0.03325480001512915
120,ReforzamientoAda,0.007200780159102006,0.08485741074945669,0.04548516037921944,0.055207458526067454,0.7438820970733013,0.7073173999961
121,BayesianRidge,0.0065630688089300965,0.08101276941896318,0.044661921192079346,0.12442719378034661,402993344858.69727,0.01638670000829734
122,Gradiente,0.006203755572407313,0.07876392303845278,0.040301544617727794,0.21097365341742746,0.21098836762421186,2.9088475999888033
123,RandomForest,0.0049266947017873345,0.07019041744987227,0.03735303711367069,0.3323657754402344,363216271499.76117,11.626093400001992
124,RegresionLineal,0.006979749084089097,0.08354489262719234,0.04560179894879993,0.1123739344365402,402489632441.2754,0.025998299999628216
125,Bagging,0.0056302871474876465,0.07503523937116244,0.041777427449256284,0.30221645464566627,1.1185320210213445,1.3608556000108365
