,model,mape,mae,time
9,RidgeReg,0.1763283332894617,0.04353747335768334,0.004588700001477264
20,RidgeReg,0.1763283332894617,0.04353747335768334,0.003180400002747774
64,RidgeReg,0.1763283332894617,0.04353747335768334,0.0029800000047544017
284,RidgeReg,0.1763283332894617,0.04353747335768334,0.005516999997780658
240,RidgeReg,0.1763283332894617,0.04353747335768334,0.005804000000352971
31,RidgeReg,0.1763283332894617,0.04353747335768334,0.005504800006747246
42,RidgeReg,0.1763283332894617,0.04353747335768334,0.0039951999933691695
317,RidgeReg,0.1763283332894617,0.04353747335768334,0.010417799989227206
53,RidgeReg,0.1763283332894617,0.04353747335768334,0.005404299998190254
251,RidgeReg,0.1763283332894617,0.04353747335768334,0.0069887999998172745
262,RidgeReg,0.1763283332894617,0.04353747335768334,0.002535200008423999
163,RidgeReg,0.1763283332894617,0.04353747335768334,0.003075800006627105
273,RidgeReg,0.1763283332894617,0.04353747335768334,0.002550600009271875
130,RidgeReg,0.1763283332894617,0.04353747335768334,0.005034700006945059
207,RidgeReg,0.1763283332894617,0.04353747335768334,0.004417999996803701
119,RidgeReg,0.1763283332894617,0.04353747335768334,0.0030697999900439754
152,RidgeReg,0.1763283332894617,0.04353747335768334,0.003327400001580827
174,RidgeReg,0.1763283332894617,0.04353747335768334,0.003818700002739206
196,RidgeReg,0.1763283332894617,0.04353747335768334,0.0049562000058358535
108,RidgeReg,0.1763283332894617,0.04353747335768334,0.004944700005580671
141,RidgeReg,0.1763283332894617,0.04353747335768334,0.004843800008529797
97,RidgeReg,0.1763283332894617,0.04353747335768334,0.0029100000101607293
86,RidgeReg,0.1763283332894617,0.04353747335768334,0.005090400009066798
75,RidgeReg,0.1763283332894617,0.04353747335768334,0.00589380000019446
218,RidgeReg,0.1763283332894617,0.04353747335768334,0.0030629000102635473
328,RidgeReg,0.1763283332894617,0.04353747335768334,0.0029104999994160607
185,RidgeReg,0.1763283332894617,0.04353747335768334,0.003184100001817569
295,RidgeReg,0.1763283332894617,0.04353747335768334,0.00697099999524653
306,RidgeReg,0.1763283332894617,0.04353747335768334,0.008366399997612461
29,LinearReg,0.17633781565866605,0.04354654289581429,0.018993500008946285
183,LinearReg,0.17633781565866605,0.04354654289581429,0.021237199995084666
293,LinearReg,0.17633781565866605,0.04354654289581429,0.02473699999973178
84,LinearReg,0.17633781565866605,0.04354654289581429,0.02251669998804573
40,LinearReg,0.17633781565866605,0.04354654289581429,0.02317610000318382
172,LinearReg,0.17633781565866605,0.04354654289581429,0.015861399995628744
18,LinearReg,0.17633781565866605,0.04354654289581429,0.02019730000756681
326,LinearReg,0.17633781565866605,0.04354654289581429,0.024258000004920177
7,LinearReg,0.17633781565866605,0.04354654289581429,0.020104900002479553
161,LinearReg,0.17633781565866605,0.04354654289581429,0.020334300003014505
271,LinearReg,0.17633781565866605,0.04354654289581429,0.02430109999841079
260,LinearReg,0.17633781565866605,0.04354654289581429,0.023497100002714433
150,LinearReg,0.17633781565866605,0.04354654289581429,0.02098909999767784
194,LinearReg,0.17633781565866605,0.04354654289581429,0.019727799997781403
128,LinearReg,0.17633781565866605,0.04354654289581429,0.02607969999371562
73,LinearReg,0.17633781565866605,0.04354654289581429,0.020431299999472685
227,LinearReg,0.17633781565866605,0.04354654289581429,0.015709100000094622
216,LinearReg,0.17633781565866605,0.04354654289581429,0.024288899992825463
95,LinearReg,0.17633781565866605,0.04354654289581429,0.014991799995186739
315,LinearReg,0.17633781565866605,0.04354654289581429,0.021858799998881295
282,LinearReg,0.17633781565866605,0.04354654289581429,0.018964799994137138
139,LinearReg,0.17633781565866605,0.04354654289581429,0.016855800000485033
62,LinearReg,0.17633781565866605,0.04354654289581429,0.011517399994772859
238,LinearReg,0.17633781565866605,0.04354654289581429,0.019531300000380725
205,LinearReg,0.17633781565866605,0.04354654289581429,0.02929440001025796
117,LinearReg,0.17633781565866605,0.04354654289581429,0.022275499999523163
51,LinearReg,0.17633781565866605,0.04354654289581429,0.01159439999901224
249,LinearReg,0.17633781565866605,0.04354654289581429,0.01771490000828635
304,LinearReg,0.17633781565866605,0.04354654289581429,0.02462260000174865
106,LinearReg,0.17633781565866605,0.04354654289581429,0.01790280001296196
307,PLS,0.1763628045497419,0.04353693398614115,0.018279700001585297
296,PLS,0.1763628045497419,0.04353693398614115,0.024380999995628372
318,PLS,0.1763628045497419,0.04353693398614115,0.018599899995024316
285,PLS,0.1763628045497419,0.04353693398614115,0.010863399991649203
164,PLS,0.1763628045497419,0.04353693398614115,0.011570200003916398
131,PLS,0.1763628045497419,0.04353693398614115,0.011755999992601573
153,PLS,0.1763628045497419,0.04353693398614115,0.0154575000051409
142,PLS,0.1763628045497419,0.04353693398614115,0.012099800005671568
274,PLS,0.1763628045497419,0.04353693398614115,0.011952999993809499
120,PLS,0.1763628045497419,0.04353693398614115,0.012315400002989918
109,PLS,0.1763628045497419,0.04353693398614115,0.016530799999600276
98,PLS,0.1763628045497419,0.04353693398614115,0.012050999997882172
175,PLS,0.1763628045497419,0.04353693398614115,0.008744600010686554
87,PLS,0.1763628045497419,0.04353693398614115,0.011164600000483915
65,PLS,0.1763628045497419,0.04353693398614115,0.00900440000987146
54,PLS,0.1763628045497419,0.04353693398614115,0.008552200000849552
43,PLS,0.1763628045497419,0.04353693398614115,0.011752699996577576
32,PLS,0.1763628045497419,0.04353693398614115,0.012693099997704849
21,PLS,0.1763628045497419,0.04353693398614115,0.011186700008693151
10,PLS,0.1763628045497419,0.04353693398614115,0.02130260001285933
76,PLS,0.1763628045497419,0.04353693398614115,0.012146499997470528
186,PLS,0.1763628045497419,0.04353693398614115,0.013980700008687563
329,PLS,0.1763628045497419,0.04353693398614115,0.01188249999540858
208,PLS,0.1763628045497419,0.04353693398614115,0.015604100000928156
263,PLS,0.1763628045497419,0.04353693398614115,0.013958399998955429
197,PLS,0.1763628045497419,0.04353693398614115,0.012987499998416752
241,PLS,0.1763628045497419,0.04353693398614115,0.012177800002973527
219,PLS,0.1763628045497419,0.04353693398614115,0.012283699994441122
252,PLS,0.1763628045497419,0.04353693398614115,0.014758299992536195
230,PLS,0.1763628045497419,0.04353693398614115,0.014741100007086061
235,PCR,0.1763895563801166,0.042628518347564114,0.02720160000899341
70,PCR,0.1763895563801166,0.042628518347564114,0.021859000000404194
246,PCR,0.1763895563801166,0.042628518347564114,0.02411739999661222
48,PCR,0.1763895563801166,0.042628518347564114,0.025964500004192814
180,PCR,0.1763895563801166,0.042628518347564114,0.028305800005909987
37,PCR,0.1763895563801166,0.042628518347564114,0.028163300012238324
26,PCR,0.1763895563801166,0.042628518347564114,0.028093699991586618
257,PCR,0.1763895563801166,0.042628518347564114,0.02718309999909252
15,PCR,0.1763895563801166,0.042628518347564114,0.02568049999536015
4,PCR,0.1763895563801166,0.042628518347564114,0.024547399996663444
279,PCR,0.1763895563801166,0.042628518347564114,0.023751100001391023
312,PCR,0.1763895563801166,0.042628518347564114,0.02864449999469798
268,PCR,0.1763895563801166,0.042628518347564114,0.02712009999959264
92,PCR,0.1763895563801166,0.042628518347564114,0.021178599999984726
224,PCR,0.1763895563801166,0.04262851834756412,0.026381699994090013
103,PCR,0.1763895563801166,0.0426285183475641,0.021204199991188943
290,PCR,0.1763895563801166,0.042628518347564114,0.022294199996395037
169,PCR,0.1763895563801166,0.042628518347564114,0.031113199991523288
213,PCR,0.1763895563801166,0.042628518347564114,0.02118180000979919
125,PCR,0.1763895563801166,0.042628518347564114,0.02464180000242777
301,PCR,0.1763895563801166,0.04262851834756412,0.033045700009097345
158,PCR,0.1763895563801166,0.042628518347564114,0.02346929999475833
147,PCR,0.1763895563801166,0.042628518347564114,0.024237799996626563
136,PCR,0.17638955638011664,0.04262851834756413,0.02257380000082776
202,PCR,0.17638955638011664,0.04262851834756413,0.020539799996186048
191,PCR,0.17638955638011664,0.04262851834756413,0.02436130000569392
114,PCR,0.17638955638011664,0.04262851834756412,0.023430800007190555
59,PCR,0.17638955638011664,0.04262851834756413,0.02384399999573361
323,PCR,0.17638955638011664,0.04262851834756413,0.023032600001897663
81,PCR,0.17638955638011664,0.04262851834756412,0.023671100003411993
